transition_wavenumber	uncertainty	state_upper	v_upper	J_upper	F_upper	ef_upper	state_lower	v_lower	J_lower	F_lower	ef_lower	id
46352.758193	0.05	B3Sigma-	11	14	F2	e	X3Sigma-	1	15	F1	e	22HeStLy.9351
46341.954931	0.05	B3Sigma-	11	15	F2	e	X3Sigma-	1	16	F1	e	22HeStLy.9352
46330.575745	0.05	B3Sigma-	11	16	F2	e	X3Sigma-	1	17	F1	e	22HeStLy.9353
46318.626550	0.05	B3Sigma-	11	17	F2	e	X3Sigma-	1	18	F1	e	22HeStLy.9354
46306.113266	0.05	B3Sigma-	11	18	F2	e	X3Sigma-	1	19	F1	e	22HeStLy.9355
46293.041544	0.05	B3Sigma-	11	19	F2	e	X3Sigma-	1	20	F1	e	22HeStLy.9356
46279.416612	0.05	B3Sigma-	11	20	F2	e	X3Sigma-	1	21	F1	e	22HeStLy.9357
46265.243214	0.05	B3Sigma-	11	21	F2	e	X3Sigma-	1	22	F1	e	22HeStLy.9358
46250.525610	0.05	B3Sigma-	11	22	F2	e	X3Sigma-	1	23	F1	e	22HeStLy.9359
46235.267625	0.05	B3Sigma-	11	23	F2	e	X3Sigma-	1	24	F1	e	22HeStLy.9360
46219.472714	0.05	B3Sigma-	11	24	F2	e	X3Sigma-	1	25	F1	e	22HeStLy.9361
46203.144059	0.05	B3Sigma-	11	25	F2	e	X3Sigma-	1	26	F1	e	22HeStLy.9362
46186.284673	0.05	B3Sigma-	11	26	F2	e	X3Sigma-	1	27	F1	e	22HeStLy.9363
46168.897536	0.05	B3Sigma-	11	27	F2	e	X3Sigma-	1	28	F1	e	22HeStLy.9364
46150.985751	0.05	B3Sigma-	11	28	F2	e	X3Sigma-	1	29	F1	e	22HeStLy.9365
46132.552760	0.05	B3Sigma-	11	29	F2	e	X3Sigma-	1	30	F1	e	22HeStLy.9366
46113.602640	0.05	B3Sigma-	11	30	F2	e	X3Sigma-	1	31	F1	e	22HeStLy.9367
46094.140538	0.05	B3Sigma-	11	31	F2	e	X3Sigma-	1	32	F1	e	22HeStLy.9368
46074.173353	0.05	B3Sigma-	11	32	F2	e	X3Sigma-	1	33	F1	e	22HeStLy.9369
46053.710849	0.05	B3Sigma-	11	33	F2	e	X3Sigma-	1	34	F1	e	22HeStLy.9370
46032.767574	0.05	B3Sigma-	11	34	F2	e	X3Sigma-	1	35	F1	e	22HeStLy.9371
46011.366316	0.05	B3Sigma-	11	35	F2	e	X3Sigma-	1	36	F1	e	22HeStLy.9372
45989.544692	0.05	B3Sigma-	11	36	F2	e	X3Sigma-	1	37	F1	e	22HeStLy.9373
45967.368260	0.05	B3Sigma-	11	37	F2	e	X3Sigma-	1	38	F1	e	22HeStLy.9374
45944.957555	0.05	B3Sigma-	11	38	F2	e	X3Sigma-	1	39	F1	e	22HeStLy.9375
45922.542087	0.05	B3Sigma-	11	39	F2	e	X3Sigma-	1	40	F1	e	22HeStLy.9376
45900.536904	0.05	B3Sigma-	11	40	F2	e	X3Sigma-	1	41	F1	e	22HeStLy.9377
45859.317623	0.05	B3Sigma-	11	41	F2	e	X3Sigma-	1	42	F1	e	22HeStLy.9378
45836.389289	0.05	B3Sigma-	11	42	F2	e	X3Sigma-	1	43	F1	e	22HeStLy.9379
45811.938269	0.05	B3Sigma-	11	43	F2	e	X3Sigma-	1	44	F1	e	22HeStLy.9380
45786.383949	0.05	B3Sigma-	11	44	F2	e	X3Sigma-	1	45	F1	e	22HeStLy.9381
45759.972280	0.05	B3Sigma-	11	45	F2	e	X3Sigma-	1	46	F1	e	22HeStLy.9382
45732.833844	0.05	B3Sigma-	11	46	F2	e	X3Sigma-	1	47	F1	e	22HeStLy.9383
45705.039328	0.05	B3Sigma-	11	47	F2	e	X3Sigma-	1	48	F1	e	22HeStLy.9384
45676.628765	0.05	B3Sigma-	11	48	F2	e	X3Sigma-	1	49	F1	e	22HeStLy.9385
45647.625907	0.05	B3Sigma-	11	49	F2	e	X3Sigma-	1	50	F1	e	22HeStLy.9386
46462.479594	0.05	B3Sigma-	11	1	F1	f	X3Sigma-	1	2	F1	f	22HeStLy.9387
46460.078018	0.05	B3Sigma-	11	2	F1	f	X3Sigma-	1	3	F1	f	22HeStLy.9388
46457.160500	0.05	B3Sigma-	11	3	F1	f	X3Sigma-	1	4	F1	f	22HeStLy.9389
46453.725613	0.05	B3Sigma-	11	4	F1	f	X3Sigma-	1	5	F1	f	22HeStLy.9390
46449.772783	0.05	B3Sigma-	11	5	F1	f	X3Sigma-	1	6	F1	f	22HeStLy.9391
46445.303684	0.05	B3Sigma-	11	6	F1	f	X3Sigma-	1	7	F1	f	22HeStLy.9392
46440.320531	0.05	B3Sigma-	11	7	F1	f	X3Sigma-	1	8	F1	f	22HeStLy.9393
46434.823961	0.05	B3Sigma-	11	8	F1	f	X3Sigma-	1	9	F1	f	22HeStLy.9394
46428.813464	0.05	B3Sigma-	11	9	F1	f	X3Sigma-	1	10	F1	f	22HeStLy.9395
46422.288339	0.05	B3Sigma-	11	10	F1	f	X3Sigma-	1	11	F1	f	22HeStLy.9396
46415.248030	0.05	B3Sigma-	11	11	F1	f	X3Sigma-	1	12	F1	f	22HeStLy.9397
46407.692130	0.05	B3Sigma-	11	12	F1	f	X3Sigma-	1	13	F1	f	22HeStLy.9398
46399.620322	0.05	B3Sigma-	11	13	F1	f	X3Sigma-	1	14	F1	f	22HeStLy.9399
46391.032342	0.05	B3Sigma-	11	14	F1	f	X3Sigma-	1	15	F1	f	22HeStLy.9400
46381.927944	0.05	B3Sigma-	11	15	F1	f	X3Sigma-	1	16	F1	f	22HeStLy.9401
46372.306895	0.05	B3Sigma-	11	16	F1	f	X3Sigma-	1	17	F1	f	22HeStLy.9402
46362.168964	0.05	B3Sigma-	11	17	F1	f	X3Sigma-	1	18	F1	f	22HeStLy.9403
46351.513923	0.05	B3Sigma-	11	18	F1	f	X3Sigma-	1	19	F1	f	22HeStLy.9404
46340.341546	0.05	B3Sigma-	11	19	F1	f	X3Sigma-	1	20	F1	f	22HeStLy.9405
46328.651613	0.05	B3Sigma-	11	20	F1	f	X3Sigma-	1	21	F1	f	22HeStLy.9406
46316.443913	0.05	B3Sigma-	11	21	F1	f	X3Sigma-	1	22	F1	f	22HeStLy.9407
46303.718249	0.05	B3Sigma-	11	22	F1	f	X3Sigma-	1	23	F1	f	22HeStLy.9408
46290.474449	0.05	B3Sigma-	11	23	F1	f	X3Sigma-	1	24	F1	f	22HeStLy.9409
46276.712372	0.05	B3Sigma-	11	24	F1	f	X3Sigma-	1	25	F1	f	22HeStLy.9410
46262.431922	0.05	B3Sigma-	11	25	F1	f	X3Sigma-	1	26	F1	f	22HeStLy.9411
46247.633067	0.05	B3Sigma-	11	26	F1	f	X3Sigma-	1	27	F1	f	22HeStLy.9412
46232.315854	0.05	B3Sigma-	11	27	F1	f	X3Sigma-	1	28	F1	f	22HeStLy.9413
46216.480444	0.05	B3Sigma-	11	28	F1	f	X3Sigma-	1	29	F1	f	22HeStLy.9414
46200.127146	0.05	B3Sigma-	11	29	F1	f	X3Sigma-	1	30	F1	f	22HeStLy.9415
46183.256471	0.05	B3Sigma-	11	30	F1	f	X3Sigma-	1	31	F1	f	22HeStLy.9416
46165.869200	0.05	B3Sigma-	11	31	F1	f	X3Sigma-	1	32	F1	f	22HeStLy.9417
46147.966488	0.05	B3Sigma-	11	32	F1	f	X3Sigma-	1	33	F1	f	22HeStLy.9418
46129.550003	0.05	B3Sigma-	11	33	F1	f	X3Sigma-	1	34	F1	f	22HeStLy.9419
46110.622140	0.05	B3Sigma-	11	34	F1	f	X3Sigma-	1	35	F1	f	22HeStLy.9420
46091.186330	0.05	B3Sigma-	11	35	F1	f	X3Sigma-	1	36	F1	f	22HeStLy.9421
46071.247518	0.05	B3Sigma-	11	36	F1	f	X3Sigma-	1	37	F1	f	22HeStLy.9422
46050.812930	0.05	B3Sigma-	11	37	F1	f	X3Sigma-	1	38	F1	f	22HeStLy.9423
46029.893300	0.05	B3Sigma-	11	38	F1	f	X3Sigma-	1	39	F1	f	22HeStLy.9424
46008.504958	0.05	B3Sigma-	11	39	F1	f	X3Sigma-	1	40	F1	f	22HeStLy.9425
45986.673478	0.05	B3Sigma-	11	40	F1	f	X3Sigma-	1	41	F1	f	22HeStLy.9426
45964.440263	0.05	B3Sigma-	11	41	F1	f	X3Sigma-	1	42	F1	f	22HeStLy.9427
45941.874771	0.05	B3Sigma-	11	42	F1	f	X3Sigma-	1	43	F1	f	22HeStLy.9428
45919.096991	0.05	B3Sigma-	11	43	F1	f	X3Sigma-	1	44	F1	f	22HeStLy.9429
45896.314477	0.05	B3Sigma-	11	44	F1	f	X3Sigma-	1	45	F1	f	22HeStLy.9430
45873.856594	0.05	B3Sigma-	11	45	F1	f	X3Sigma-	1	46	F1	f	22HeStLy.9431
45828.190393	0.05	B3Sigma-	11	46	F1	f	X3Sigma-	1	47	F1	f	22HeStLy.9432
45805.183005	0.05	B3Sigma-	11	47	F1	f	X3Sigma-	1	48	F1	f	22HeStLy.9433
45780.630163	0.05	B3Sigma-	11	48	F1	f	X3Sigma-	1	49	F1	f	22HeStLy.9434
45754.866792	0.05	B3Sigma-	11	49	F1	f	X3Sigma-	1	50	F1	f	22HeStLy.9435
46472.805942	0.05	B3Sigma-	11	1	F1	e	X3Sigma-	1	2	F2	e	22HeStLy.9436
46471.302168	0.05	B3Sigma-	11	2	F1	e	X3Sigma-	1	3	F2	e	22HeStLy.9437
46469.423715	0.05	B3Sigma-	11	3	F1	e	X3Sigma-	1	4	F2	e	22HeStLy.9438
46467.136481	0.05	B3Sigma-	11	4	F1	e	X3Sigma-	1	5	F2	e	22HeStLy.9439
46464.427814	0.05	B3Sigma-	11	5	F1	e	X3Sigma-	1	6	F2	e	22HeStLy.9440
46461.297466	0.05	B3Sigma-	11	6	F1	e	X3Sigma-	1	7	F2	e	22HeStLy.9441
46457.751281	0.05	B3Sigma-	11	7	F1	e	X3Sigma-	1	8	F2	e	22HeStLy.9442
46453.796954	0.05	B3Sigma-	11	8	F1	e	X3Sigma-	1	9	F2	e	22HeStLy.9443
46449.441098	0.05	B3Sigma-	11	9	F1	e	X3Sigma-	1	10	F2	e	22HeStLy.9444
46444.687275	0.05	B3Sigma-	11	10	F1	e	X3Sigma-	1	11	F2	e	22HeStLy.9445
46439.534887	0.05	B3Sigma-	11	11	F1	e	X3Sigma-	1	12	F2	e	22HeStLy.9446
46433.978869	0.05	B3Sigma-	11	12	F1	e	X3Sigma-	1	13	F2	e	22HeStLy.9447
46428.010085	0.05	B3Sigma-	11	13	F1	e	X3Sigma-	1	14	F2	e	22HeStLy.9448
46421.616224	0.05	B3Sigma-	11	14	F1	e	X3Sigma-	1	15	F2	e	22HeStLy.9449
46414.782947	0.05	B3Sigma-	11	15	F1	e	X3Sigma-	1	16	F2	e	22HeStLy.9450
46407.495072	0.05	B3Sigma-	11	16	F1	e	X3Sigma-	1	17	F2	e	22HeStLy.9451
46399.737624	0.05	B3Sigma-	11	17	F1	e	X3Sigma-	1	18	F2	e	22HeStLy.9452
46391.496649	0.05	B3Sigma-	11	18	F1	e	X3Sigma-	1	19	F2	e	22HeStLy.9453
46382.759767	0.05	B3Sigma-	11	19	F1	e	X3Sigma-	1	20	F2	e	22HeStLy.9454
46373.516455	0.05	B3Sigma-	11	20	F1	e	X3Sigma-	1	21	F2	e	22HeStLy.9455
46363.758117	0.05	B3Sigma-	11	21	F1	e	X3Sigma-	1	22	F2	e	22HeStLy.9456
46353.477983	0.05	B3Sigma-	11	22	F1	e	X3Sigma-	1	23	F2	e	22HeStLy.9457
46342.670913	0.05	B3Sigma-	11	23	F1	e	X3Sigma-	1	24	F2	e	22HeStLy.9458
46331.333147	0.05	B3Sigma-	11	24	F1	e	X3Sigma-	1	25	F2	e	22HeStLy.9459
46319.462037	0.05	B3Sigma-	11	25	F1	e	X3Sigma-	1	26	F2	e	22HeStLy.9460
46307.055806	0.05	B3Sigma-	11	26	F1	e	X3Sigma-	1	27	F2	e	22HeStLy.9461
46294.113328	0.05	B3Sigma-	11	27	F1	e	X3Sigma-	1	28	F2	e	22HeStLy.9462
46280.633947	0.05	B3Sigma-	11	28	F1	e	X3Sigma-	1	29	F2	e	22HeStLy.9463
46266.617341	0.05	B3Sigma-	11	29	F1	e	X3Sigma-	1	30	F2	e	22HeStLy.9464
46252.063402	0.05	B3Sigma-	11	30	F1	e	X3Sigma-	1	31	F2	e	22HeStLy.9465
46236.972167	0.05	B3Sigma-	11	31	F1	e	X3Sigma-	1	32	F2	e	22HeStLy.9466
46221.343756	0.05	B3Sigma-	11	32	F1	e	X3Sigma-	1	33	F2	e	22HeStLy.9467
46205.178345	0.05	B3Sigma-	11	33	F1	e	X3Sigma-	1	34	F2	e	22HeStLy.9468
46188.476141	0.05	B3Sigma-	11	34	F1	e	X3Sigma-	1	35	F2	e	22HeStLy.9469
46171.237386	0.05	B3Sigma-	11	35	F1	e	X3Sigma-	1	36	F2	e	22HeStLy.9470
46153.462368	0.05	B3Sigma-	11	36	F1	e	X3Sigma-	1	37	F2	e	22HeStLy.9471
46135.151453	0.05	B3Sigma-	11	37	F1	e	X3Sigma-	1	38	F2	e	22HeStLy.9472
46116.305131	0.05	B3Sigma-	11	38	F1	e	X3Sigma-	1	39	F2	e	22HeStLy.9473
46096.924100	0.05	B3Sigma-	11	39	F1	e	X3Sigma-	1	40	F2	e	22HeStLy.9474
46077.009390	0.05	B3Sigma-	11	40	F1	e	X3Sigma-	1	41	F2	e	22HeStLy.9475
46056.562565	0.05	B3Sigma-	11	41	F1	e	X3Sigma-	1	42	F2	e	22HeStLy.9476
46035.586058	0.05	B3Sigma-	11	42	F1	e	X3Sigma-	1	43	F2	e	22HeStLy.9477
46014.083755	0.05	B3Sigma-	11	43	F1	e	X3Sigma-	1	44	F2	e	22HeStLy.9478
45992.062058	0.05	B3Sigma-	11	44	F1	e	X3Sigma-	1	45	F2	e	22HeStLy.9479
45969.531969	0.05	B3Sigma-	11	45	F1	e	X3Sigma-	1	46	F2	e	22HeStLy.9480
45946.513497	0.05	B3Sigma-	11	46	F1	e	X3Sigma-	1	47	F2	e	22HeStLy.9481
45923.045899	0.05	B3Sigma-	11	47	F1	e	X3Sigma-	1	48	F2	e	22HeStLy.9482
45899.214458	0.05	B3Sigma-	11	48	F1	e	X3Sigma-	1	49	F2	e	22HeStLy.9483
45875.231641	0.05	B3Sigma-	11	49	F1	e	X3Sigma-	1	50	F2	e	22HeStLy.9484
46461.364132	0.05	B3Sigma-	11	1	F1	e	X3Sigma-	1	2	F1	e	22HeStLy.9485
46458.018828	0.05	B3Sigma-	11	2	F1	e	X3Sigma-	1	3	F1	e	22HeStLy.9486
46454.023995	0.05	B3Sigma-	11	3	F1	e	X3Sigma-	1	4	F1	e	22HeStLy.9487
46449.444014	0.05	B3Sigma-	11	4	F1	e	X3Sigma-	1	5	F1	e	22HeStLy.9488
46444.326629	0.05	B3Sigma-	11	5	F1	e	X3Sigma-	1	6	F1	e	22HeStLy.9489
46438.708806	0.05	B3Sigma-	11	6	F1	e	X3Sigma-	1	7	F1	e	22HeStLy.9490
46432.619920	0.05	B3Sigma-	11	7	F1	e	X3Sigma-	1	8	F1	e	22HeStLy.9491
46426.083021	0.05	B3Sigma-	11	8	F1	e	X3Sigma-	1	9	F1	e	22HeStLy.9492
46419.115070	0.05	B3Sigma-	11	9	F1	e	X3Sigma-	1	10	F1	e	22HeStLy.9493
46411.726816	0.05	B3Sigma-	11	10	F1	e	X3Sigma-	1	11	F1	e	22HeStLy.9494
46403.922788	0.05	B3Sigma-	11	11	F1	e	X3Sigma-	1	12	F1	e	22HeStLy.9495
46395.701670	0.05	B3Sigma-	11	12	F1	e	X3Sigma-	1	13	F1	e	22HeStLy.9496
46387.057130	0.05	B3Sigma-	11	13	F1	e	X3Sigma-	1	14	F1	e	22HeStLy.9497
46377.978993	0.05	B3Sigma-	11	14	F1	e	X3Sigma-	1	15	F1	e	22HeStLy.9498
46368.454581	0.05	B3Sigma-	11	15	F1	e	X3Sigma-	1	16	F1	e	22HeStLy.9499
46358.470021	0.05	B3Sigma-	11	16	F1	e	X3Sigma-	1	17	F1	e	22HeStLy.9500
46348.011387	0.05	B3Sigma-	11	17	F1	e	X3Sigma-	1	18	F1	e	22HeStLy.9501
46337.065579	0.05	B3Sigma-	11	18	F1	e	X3Sigma-	1	19	F1	e	22HeStLy.9502
46325.620917	0.05	B3Sigma-	11	19	F1	e	X3Sigma-	1	20	F1	e	22HeStLy.9503
46313.667463	0.05	B3Sigma-	11	20	F1	e	X3Sigma-	1	21	F1	e	22HeStLy.9504
46301.197113	0.05	B3Sigma-	11	21	F1	e	X3Sigma-	1	22	F1	e	22HeStLy.9505
46288.203516	0.05	B3Sigma-	11	22	F1	e	X3Sigma-	1	23	F1	e	22HeStLy.9506
46274.681892	0.05	B3Sigma-	11	23	F1	e	X3Sigma-	1	24	F1	e	22HeStLy.9507
46260.628794	0.05	B3Sigma-	11	24	F1	e	X3Sigma-	1	25	F1	e	22HeStLy.9508
46246.041847	0.05	B3Sigma-	11	25	F1	e	X3Sigma-	1	26	F1	e	22HeStLy.9509
46230.919517	0.05	B3Sigma-	11	26	F1	e	X3Sigma-	1	27	F1	e	22HeStLy.9510
46215.260893	0.05	B3Sigma-	11	27	F1	e	X3Sigma-	1	28	F1	e	22HeStLy.9511
46199.065514	0.05	B3Sigma-	11	28	F1	e	X3Sigma-	1	29	F1	e	22HeStLy.9512
46182.333230	0.05	B3Sigma-	11	29	F1	e	X3Sigma-	1	30	F1	e	22HeStLy.9513
46165.064095	0.05	B3Sigma-	11	30	F1	e	X3Sigma-	1	31	F1	e	22HeStLy.9514
46147.258292	0.05	B3Sigma-	11	31	F1	e	X3Sigma-	1	32	F1	e	22HeStLy.9515
46128.916076	0.05	B3Sigma-	11	32	F1	e	X3Sigma-	1	33	F1	e	22HeStLy.9516
46110.037747	0.05	B3Sigma-	11	33	F1	e	X3Sigma-	1	34	F1	e	22HeStLy.9517
46090.623630	0.05	B3Sigma-	11	34	F1	e	X3Sigma-	1	35	F1	e	22HeStLy.9518
46070.674077	0.05	B3Sigma-	11	35	F1	e	X3Sigma-	1	36	F1	e	22HeStLy.9519
46050.189478	0.05	B3Sigma-	11	36	F1	e	X3Sigma-	1	37	F1	e	22HeStLy.9520
46029.170298	0.05	B3Sigma-	11	37	F1	e	X3Sigma-	1	38	F1	e	22HeStLy.9521
46007.617121	0.05	B3Sigma-	11	38	F1	e	X3Sigma-	1	39	F1	e	22HeStLy.9522
45985.530732	0.05	B3Sigma-	11	39	F1	e	X3Sigma-	1	40	F1	e	22HeStLy.9523
45962.912248	0.05	B3Sigma-	11	40	F1	e	X3Sigma-	1	41	F1	e	22HeStLy.9524
45939.763314	0.05	B3Sigma-	11	41	F1	e	X3Sigma-	1	42	F1	e	22HeStLy.9525
45916.086444	0.05	B3Sigma-	11	42	F1	e	X3Sigma-	1	43	F1	e	22HeStLy.9526
45891.885599	0.05	B3Sigma-	11	43	F1	e	X3Sigma-	1	44	F1	e	22HeStLy.9527
45867.167256	0.05	B3Sigma-	11	44	F1	e	X3Sigma-	1	45	F1	e	22HeStLy.9528
45841.942489	0.05	B3Sigma-	11	45	F1	e	X3Sigma-	1	46	F1	e	22HeStLy.9529
45816.231378	0.05	B3Sigma-	11	46	F1	e	X3Sigma-	1	47	F1	e	22HeStLy.9530
45790.073249	0.05	B3Sigma-	11	47	F1	e	X3Sigma-	1	48	F1	e	22HeStLy.9531
45763.553452	0.05	B3Sigma-	11	48	F1	e	X3Sigma-	1	49	F1	e	22HeStLy.9532
45736.884519	0.05	B3Sigma-	11	49	F1	e	X3Sigma-	1	50	F1	e	22HeStLy.9533
46444.169878	0.05	B3Sigma-	11	1	F2	e	X3Sigma-	1	1	F1	f	22HeStLy.9534
46443.211564	0.05	B3Sigma-	11	2	F2	e	X3Sigma-	1	2	F1	f	22HeStLy.9535
46441.766531	0.05	B3Sigma-	11	3	F2	e	X3Sigma-	1	3	F1	f	22HeStLy.9536
46439.825941	0.05	B3Sigma-	11	4	F2	e	X3Sigma-	1	4	F1	f	22HeStLy.9537
46437.378500	0.05	B3Sigma-	11	5	F2	e	X3Sigma-	1	5	F1	f	22HeStLy.9538
46434.411035	0.05	B3Sigma-	11	6	F2	e	X3Sigma-	1	6	F1	f	22HeStLy.9539
46430.909346	0.05	B3Sigma-	11	7	F2	e	X3Sigma-	1	7	F1	f	22HeStLy.9540
46426.859306	0.05	B3Sigma-	11	8	F2	e	X3Sigma-	1	8	F1	f	22HeStLy.9541
46422.248063	0.05	B3Sigma-	11	9	F2	e	X3Sigma-	1	9	F1	f	22HeStLy.9542
46417.065140	0.05	B3Sigma-	11	10	F2	e	X3Sigma-	1	10	F1	f	22HeStLy.9543
46411.303179	0.05	B3Sigma-	11	11	F2	e	X3Sigma-	1	11	F1	f	22HeStLy.9544
46404.958205	0.05	B3Sigma-	11	12	F2	e	X3Sigma-	1	12	F1	f	22HeStLy.9545
46398.029401	0.05	B3Sigma-	11	13	F2	e	X3Sigma-	1	13	F1	f	22HeStLy.9546
46390.518547	0.05	B3Sigma-	11	14	F2	e	X3Sigma-	1	14	F1	f	22HeStLy.9547
46382.429297	0.05	B3Sigma-	11	15	F2	e	X3Sigma-	1	15	F1	f	22HeStLy.9548
46373.766462	0.05	B3Sigma-	11	16	F2	e	X3Sigma-	1	16	F1	f	22HeStLy.9549
46364.535406	0.05	B3Sigma-	11	17	F2	e	X3Sigma-	1	17	F1	f	22HeStLy.9550
46354.741600	0.05	B3Sigma-	11	18	F2	e	X3Sigma-	1	18	F1	f	22HeStLy.9551
46344.390318	0.05	B3Sigma-	11	19	F2	e	X3Sigma-	1	19	F1	f	22HeStLy.9552
46333.486470	0.05	B3Sigma-	11	20	F2	e	X3Sigma-	1	20	F1	f	22HeStLy.9553
46322.034529	0.05	B3Sigma-	11	21	F2	e	X3Sigma-	1	21	F1	f	22HeStLy.9554
46310.038523	0.05	B3Sigma-	11	22	F2	e	X3Sigma-	1	22	F1	f	22HeStLy.9555
46297.502067	0.05	B3Sigma-	11	23	F2	e	X3Sigma-	1	23	F1	f	22HeStLy.9556
46284.428437	0.05	B3Sigma-	11	24	F2	e	X3Sigma-	1	24	F1	f	22HeStLy.9557
46270.820653	0.05	B3Sigma-	11	25	F2	e	X3Sigma-	1	25	F1	f	22HeStLy.9558
46256.681581	0.05	B3Sigma-	11	26	F2	e	X3Sigma-	1	26	F1	f	22HeStLy.9559
46242.014068	0.05	B3Sigma-	11	27	F2	e	X3Sigma-	1	27	F1	f	22HeStLy.9560
46226.821095	0.05	B3Sigma-	11	28	F2	e	X3Sigma-	1	28	F1	f	22HeStLy.9561
46211.105992	0.05	B3Sigma-	11	29	F2	e	X3Sigma-	1	29	F1	f	22HeStLy.9562
46194.872730	0.05	B3Sigma-	11	30	F2	e	X3Sigma-	1	30	F1	f	22HeStLy.9563
46178.126358	0.05	B3Sigma-	11	31	F2	e	X3Sigma-	1	31	F1	f	22HeStLy.9564
46160.873682	0.05	B3Sigma-	11	32	F2	e	X3Sigma-	1	32	F1	f	22HeStLy.9565
46143.124379	0.05	B3Sigma-	11	33	F2	e	X3Sigma-	1	33	F1	f	22HeStLy.9566
46124.892912	0.05	B3Sigma-	11	34	F2	e	X3Sigma-	1	34	F1	f	22HeStLy.9567
46106.201991	0.05	B3Sigma-	11	35	F2	e	X3Sigma-	1	35	F1	f	22HeStLy.9568
46087.089152	0.05	B3Sigma-	11	36	F2	e	X3Sigma-	1	36	F1	f	22HeStLy.9569
46067.619883	0.05	B3Sigma-	11	37	F2	e	X3Sigma-	1	37	F1	f	22HeStLy.9570
46047.914644	0.05	B3Sigma-	11	38	F2	e	X3Sigma-	1	38	F1	f	22HeStLy.9571
46028.202878	0.05	B3Sigma-	11	39	F2	e	X3Sigma-	1	39	F1	f	22HeStLy.9572
46008.899562	0.05	B3Sigma-	11	40	F2	e	X3Sigma-	1	40	F1	f	22HeStLy.9573
45970.380248	0.05	B3Sigma-	11	41	F2	e	X3Sigma-	1	41	F1	f	22HeStLy.9574
45950.149917	0.05	B3Sigma-	11	42	F2	e	X3Sigma-	1	42	F1	f	22HeStLy.9575
45928.394871	0.05	B3Sigma-	11	43	F2	e	X3Sigma-	1	43	F1	f	22HeStLy.9576
45905.534434	0.05	B3Sigma-	11	44	F2	e	X3Sigma-	1	44	F1	f	22HeStLy.9577
45881.814496	0.05	B3Sigma-	11	45	F2	e	X3Sigma-	1	45	F1	f	22HeStLy.9578
45857.365577	0.05	B3Sigma-	11	46	F2	e	X3Sigma-	1	46	F1	f	22HeStLy.9579
45832.258304	0.05	B3Sigma-	11	47	F2	e	X3Sigma-	1	47	F1	f	22HeStLy.9580
45806.532653	0.05	B3Sigma-	11	48	F2	e	X3Sigma-	1	48	F1	f	22HeStLy.9581
45780.212316	0.05	B3Sigma-	11	49	F2	e	X3Sigma-	1	49	F1	f	22HeStLy.9582
45753.311921	0.05	B3Sigma-	11	50	F2	e	X3Sigma-	1	50	F1	f	22HeStLy.9583
46474.857572	0.05	B3Sigma-	11	1	F1	f	X3Sigma-	1	1	F2	e	22HeStLy.9584
46474.534935	0.05	B3Sigma-	11	2	F1	f	X3Sigma-	1	2	F2	e	22HeStLy.9585
46473.910114	0.05	B3Sigma-	11	3	F1	f	X3Sigma-	1	3	F2	e	22HeStLy.9586
46472.905282	0.05	B3Sigma-	11	4	F1	f	X3Sigma-	1	4	F2	e	22HeStLy.9587
46471.470597	0.05	B3Sigma-	11	5	F1	f	X3Sigma-	1	5	F2	e	22HeStLy.9588
46469.577510	0.05	B3Sigma-	11	6	F1	f	X3Sigma-	1	6	F2	e	22HeStLy.9589
46467.209603	0.05	B3Sigma-	11	7	F1	f	X3Sigma-	1	7	F2	e	22HeStLy.9590
46464.355723	0.05	B3Sigma-	11	8	F1	f	X3Sigma-	1	8	F2	e	22HeStLy.9591
46461.007657	0.05	B3Sigma-	11	9	F1	f	X3Sigma-	1	9	F2	e	22HeStLy.9592
46457.159505	0.05	B3Sigma-	11	10	F1	f	X3Sigma-	1	10	F2	e	22HeStLy.9593
46452.807093	0.05	B3Sigma-	11	11	F1	f	X3Sigma-	1	11	F2	e	22HeStLy.9594
46447.947425	0.05	B3Sigma-	11	12	F1	f	X3Sigma-	1	12	F2	e	22HeStLy.9595
46442.578284	0.05	B3Sigma-	11	13	F1	f	X3Sigma-	1	13	F2	e	22HeStLy.9596
46436.697978	0.05	B3Sigma-	11	14	F1	f	X3Sigma-	1	14	F2	e	22HeStLy.9597
46430.305169	0.05	B3Sigma-	11	15	F1	f	X3Sigma-	1	15	F2	e	22HeStLy.9598
46423.398768	0.05	B3Sigma-	11	16	F1	f	X3Sigma-	1	16	F2	e	22HeStLy.9599
46415.977865	0.05	B3Sigma-	11	17	F1	f	X3Sigma-	1	17	F2	e	22HeStLy.9600
46408.041681	0.05	B3Sigma-	11	18	F1	f	X3Sigma-	1	18	F2	e	22HeStLy.9601
46399.589538	0.05	B3Sigma-	11	19	F1	f	X3Sigma-	1	19	F2	e	22HeStLy.9602
46390.620841	0.05	B3Sigma-	11	20	F1	f	X3Sigma-	1	20	F2	e	22HeStLy.9603
46381.135062	0.05	B3Sigma-	11	21	F1	f	X3Sigma-	1	21	F2	e	22HeStLy.9604
46371.131732	0.05	B3Sigma-	11	22	F1	f	X3Sigma-	1	22	F2	e	22HeStLy.9605
46360.610444	0.05	B3Sigma-	11	23	F1	f	X3Sigma-	1	23	F2	e	22HeStLy.9606
46349.570853	0.05	B3Sigma-	11	24	F1	f	X3Sigma-	1	24	F2	e	22HeStLy.9607
