transition_wavenumber	uncertainty	state_upper	v_upper	J_upper	F_upper	ef_upper	state_lower	v_lower	J_lower	F_lower	ef_lower	id
45380.691707	0.05	B3Sigma-	9	14	F1	f	X3Sigma-	1	14	F1	e	22HeStLy.6851
45371.730956	0.05	B3Sigma-	9	15	F1	f	X3Sigma-	1	15	F1	e	22HeStLy.6852
45362.260989	0.05	B3Sigma-	9	16	F1	f	X3Sigma-	1	16	F1	e	22HeStLy.6853
45352.282515	0.05	B3Sigma-	9	17	F1	f	X3Sigma-	1	17	F1	e	22HeStLy.6854
45341.796118	0.05	B3Sigma-	9	18	F1	f	X3Sigma-	1	18	F1	e	22HeStLy.6855
45330.802290	0.05	B3Sigma-	9	19	F1	f	X3Sigma-	1	19	F1	e	22HeStLy.6856
45319.301451	0.05	B3Sigma-	9	20	F1	f	X3Sigma-	1	20	F1	e	22HeStLy.6857
45307.293971	0.05	B3Sigma-	9	21	F1	f	X3Sigma-	1	21	F1	e	22HeStLy.6858
45294.780176	0.05	B3Sigma-	9	22	F1	f	X3Sigma-	1	22	F1	e	22HeStLy.6859
45281.760362	0.05	B3Sigma-	9	23	F1	f	X3Sigma-	1	23	F1	e	22HeStLy.6860
45268.234798	0.05	B3Sigma-	9	24	F1	f	X3Sigma-	1	24	F1	e	22HeStLy.6861
45254.203736	0.05	B3Sigma-	9	25	F1	f	X3Sigma-	1	25	F1	e	22HeStLy.6862
45239.667413	0.05	B3Sigma-	9	26	F1	f	X3Sigma-	1	26	F1	e	22HeStLy.6863
45224.626053	0.05	B3Sigma-	9	27	F1	f	X3Sigma-	1	27	F1	e	22HeStLy.6864
45209.079872	0.05	B3Sigma-	9	28	F1	f	X3Sigma-	1	28	F1	e	22HeStLy.6865
45193.029080	0.05	B3Sigma-	9	29	F1	f	X3Sigma-	1	29	F1	e	22HeStLy.6866
45176.473880	0.05	B3Sigma-	9	30	F1	f	X3Sigma-	1	30	F1	e	22HeStLy.6867
45159.414474	0.05	B3Sigma-	9	31	F1	f	X3Sigma-	1	31	F1	e	22HeStLy.6868
45141.851060	0.05	B3Sigma-	9	32	F1	f	X3Sigma-	1	32	F1	e	22HeStLy.6869
45123.783835	0.05	B3Sigma-	9	33	F1	f	X3Sigma-	1	33	F1	e	22HeStLy.6870
45105.212995	0.05	B3Sigma-	9	34	F1	f	X3Sigma-	1	34	F1	e	22HeStLy.6871
45086.138737	0.05	B3Sigma-	9	35	F1	f	X3Sigma-	1	35	F1	e	22HeStLy.6872
45066.561257	0.05	B3Sigma-	9	36	F1	f	X3Sigma-	1	36	F1	e	22HeStLy.6873
45046.480753	0.05	B3Sigma-	9	37	F1	f	X3Sigma-	1	37	F1	e	22HeStLy.6874
45025.897425	0.05	B3Sigma-	9	38	F1	f	X3Sigma-	1	38	F1	e	22HeStLy.6875
45004.811475	0.05	B3Sigma-	9	39	F1	f	X3Sigma-	1	39	F1	e	22HeStLy.6876
44983.223105	0.05	B3Sigma-	9	40	F1	f	X3Sigma-	1	40	F1	e	22HeStLy.6877
44961.132521	0.05	B3Sigma-	9	41	F1	f	X3Sigma-	1	41	F1	e	22HeStLy.6878
44938.539931	0.05	B3Sigma-	9	42	F1	f	X3Sigma-	1	42	F1	e	22HeStLy.6879
44915.445547	0.05	B3Sigma-	9	43	F1	f	X3Sigma-	1	43	F1	e	22HeStLy.6880
44891.849582	0.05	B3Sigma-	9	44	F1	f	X3Sigma-	1	44	F1	e	22HeStLy.6881
44867.752253	0.05	B3Sigma-	9	45	F1	f	X3Sigma-	1	45	F1	e	22HeStLy.6882
44843.153780	0.05	B3Sigma-	9	46	F1	f	X3Sigma-	1	46	F1	e	22HeStLy.6883
44818.054387	0.05	B3Sigma-	9	47	F1	f	X3Sigma-	1	47	F1	e	22HeStLy.6884
44792.454300	0.05	B3Sigma-	9	48	F1	f	X3Sigma-	1	48	F1	e	22HeStLy.6885
44766.353749	0.05	B3Sigma-	9	49	F1	f	X3Sigma-	1	49	F1	e	22HeStLy.6886
44739.752969	0.05	B3Sigma-	9	50	F1	f	X3Sigma-	1	50	F1	e	22HeStLy.6887
45449.852212	0.05	B3Sigma-	9	1	F1	e	X3Sigma-	1	1	F1	f	22HeStLy.6888
45449.379524	0.05	B3Sigma-	9	2	F1	e	X3Sigma-	1	2	F1	f	22HeStLy.6889
45448.560919	0.05	B3Sigma-	9	3	F1	e	X3Sigma-	1	3	F1	f	22HeStLy.6890
45447.320217	0.05	B3Sigma-	9	4	F1	e	X3Sigma-	1	4	F1	f	22HeStLy.6891
45445.616447	0.05	B3Sigma-	9	5	F1	e	X3Sigma-	1	5	F1	f	22HeStLy.6892
45443.430043	0.05	B3Sigma-	9	6	F1	e	X3Sigma-	1	6	F1	f	22HeStLy.6893
45440.751336	0.05	B3Sigma-	9	7	F1	e	X3Sigma-	1	7	F1	f	22HeStLy.6894
45437.575186	0.05	B3Sigma-	9	8	F1	e	X3Sigma-	1	8	F1	f	22HeStLy.6895
45433.898658	0.05	B3Sigma-	9	9	F1	e	X3Sigma-	1	9	F1	f	22HeStLy.6896
45429.719972	0.05	B3Sigma-	9	10	F1	e	X3Sigma-	1	10	F1	f	22HeStLy.6897
45425.037992	0.05	B3Sigma-	9	11	F1	e	X3Sigma-	1	11	F1	f	22HeStLy.6898
45419.851969	0.05	B3Sigma-	9	12	F1	e	X3Sigma-	1	12	F1	f	22HeStLy.6899
45414.161392	0.05	B3Sigma-	9	13	F1	e	X3Sigma-	1	13	F1	f	22HeStLy.6900
45407.965906	0.05	B3Sigma-	9	14	F1	e	X3Sigma-	1	14	F1	f	22HeStLy.6901
45401.265262	0.05	B3Sigma-	9	15	F1	e	X3Sigma-	1	15	F1	f	22HeStLy.6902
45394.059286	0.05	B3Sigma-	9	16	F1	e	X3Sigma-	1	16	F1	f	22HeStLy.6903
45386.347856	0.05	B3Sigma-	9	17	F1	e	X3Sigma-	1	17	F1	f	22HeStLy.6904
45378.130892	0.05	B3Sigma-	9	18	F1	e	X3Sigma-	1	18	F1	f	22HeStLy.6905
45369.408344	0.05	B3Sigma-	9	19	F1	e	X3Sigma-	1	19	F1	f	22HeStLy.6906
45360.180186	0.05	B3Sigma-	9	20	F1	e	X3Sigma-	1	20	F1	f	22HeStLy.6907
45350.446411	0.05	B3Sigma-	9	21	F1	e	X3Sigma-	1	21	F1	f	22HeStLy.6908
45340.207028	0.05	B3Sigma-	9	22	F1	e	X3Sigma-	1	22	F1	f	22HeStLy.6909
45329.462059	0.05	B3Sigma-	9	23	F1	e	X3Sigma-	1	23	F1	f	22HeStLy.6910
45318.211537	0.05	B3Sigma-	9	24	F1	e	X3Sigma-	1	24	F1	f	22HeStLy.6911
45306.455507	0.05	B3Sigma-	9	25	F1	e	X3Sigma-	1	25	F1	f	22HeStLy.6912
45294.194022	0.05	B3Sigma-	9	26	F1	e	X3Sigma-	1	26	F1	f	22HeStLy.6913
45281.427140	0.05	B3Sigma-	9	27	F1	e	X3Sigma-	1	27	F1	f	22HeStLy.6914
45268.154930	0.05	B3Sigma-	9	28	F1	e	X3Sigma-	1	28	F1	f	22HeStLy.6915
45254.377467	0.05	B3Sigma-	9	29	F1	e	X3Sigma-	1	29	F1	f	22HeStLy.6916
45240.094831	0.05	B3Sigma-	9	30	F1	e	X3Sigma-	1	30	F1	f	22HeStLy.6917
45225.307109	0.05	B3Sigma-	9	31	F1	e	X3Sigma-	1	31	F1	f	22HeStLy.6918
45210.014392	0.05	B3Sigma-	9	32	F1	e	X3Sigma-	1	32	F1	f	22HeStLy.6919
45194.216779	0.05	B3Sigma-	9	33	F1	e	X3Sigma-	1	33	F1	f	22HeStLy.6920
45177.914373	0.05	B3Sigma-	9	34	F1	e	X3Sigma-	1	34	F1	f	22HeStLy.6921
45161.107281	0.05	B3Sigma-	9	35	F1	e	X3Sigma-	1	35	F1	f	22HeStLy.6922
45143.795616	0.05	B3Sigma-	9	36	F1	e	X3Sigma-	1	36	F1	f	22HeStLy.6923
45125.979497	0.05	B3Sigma-	9	37	F1	e	X3Sigma-	1	37	F1	f	22HeStLy.6924
45107.659046	0.05	B3Sigma-	9	38	F1	e	X3Sigma-	1	38	F1	f	22HeStLy.6925
45088.834389	0.05	B3Sigma-	9	39	F1	e	X3Sigma-	1	39	F1	f	22HeStLy.6926
45069.505660	0.05	B3Sigma-	9	40	F1	e	X3Sigma-	1	40	F1	f	22HeStLy.6927
45049.672994	0.05	B3Sigma-	9	41	F1	e	X3Sigma-	1	41	F1	f	22HeStLy.6928
45029.336531	0.05	B3Sigma-	9	42	F1	e	X3Sigma-	1	42	F1	f	22HeStLy.6929
45008.496419	0.05	B3Sigma-	9	43	F1	e	X3Sigma-	1	43	F1	f	22HeStLy.6930
44987.152806	0.05	B3Sigma-	9	44	F1	e	X3Sigma-	1	44	F1	f	22HeStLy.6931
44965.305846	0.05	B3Sigma-	9	45	F1	e	X3Sigma-	1	45	F1	f	22HeStLy.6932
44942.955699	0.05	B3Sigma-	9	46	F1	e	X3Sigma-	1	46	F1	f	22HeStLy.6933
44920.102527	0.05	B3Sigma-	9	47	F1	e	X3Sigma-	1	47	F1	f	22HeStLy.6934
44896.746498	0.05	B3Sigma-	9	48	F1	e	X3Sigma-	1	48	F1	f	22HeStLy.6935
44872.887784	0.05	B3Sigma-	9	49	F1	e	X3Sigma-	1	49	F1	f	22HeStLy.6936
44848.526560	0.05	B3Sigma-	9	50	F1	e	X3Sigma-	1	50	F1	f	22HeStLy.6937
45455.605702	0.05	B3Sigma-	9	1	F2	e	X3Sigma-	1	0	F2	e	22HeStLy.6938
45455.858058	0.05	B3Sigma-	9	2	F2	e	X3Sigma-	1	1	F2	e	22HeStLy.6939
45455.765596	0.05	B3Sigma-	9	3	F2	e	X3Sigma-	1	2	F2	e	22HeStLy.6940
45455.299824	0.05	B3Sigma-	9	4	F2	e	X3Sigma-	1	3	F2	e	22HeStLy.6941
45454.422606	0.05	B3Sigma-	9	5	F2	e	X3Sigma-	1	4	F2	e	22HeStLy.6942
45453.103274	0.05	B3Sigma-	9	6	F2	e	X3Sigma-	1	5	F2	e	22HeStLy.6943
45451.321046	0.05	B3Sigma-	9	7	F2	e	X3Sigma-	1	6	F2	e	22HeStLy.6944
45449.062463	0.05	B3Sigma-	9	8	F2	e	X3Sigma-	1	7	F2	e	22HeStLy.6945
45446.318787	0.05	B3Sigma-	9	9	F2	e	X3Sigma-	1	8	F2	e	22HeStLy.6946
45443.084228	0.05	B3Sigma-	9	10	F2	e	X3Sigma-	1	9	F2	e	22HeStLy.6947
45439.354858	0.05	B3Sigma-	9	11	F2	e	X3Sigma-	1	10	F2	e	22HeStLy.6948
45435.127946	0.05	B3Sigma-	9	12	F2	e	X3Sigma-	1	11	F2	e	22HeStLy.6949
45430.401546	0.05	B3Sigma-	9	13	F2	e	X3Sigma-	1	12	F2	e	22HeStLy.6950
45425.174246	0.05	B3Sigma-	9	14	F2	e	X3Sigma-	1	13	F2	e	22HeStLy.6951
45419.445004	0.05	B3Sigma-	9	15	F2	e	X3Sigma-	1	14	F2	e	22HeStLy.6952
45413.213037	0.05	B3Sigma-	9	16	F2	e	X3Sigma-	1	15	F2	e	22HeStLy.6953
45406.477755	0.05	B3Sigma-	9	17	F2	e	X3Sigma-	1	16	F2	e	22HeStLy.6954
45399.238705	0.05	B3Sigma-	9	18	F2	e	X3Sigma-	1	17	F2	e	22HeStLy.6955
45391.495541	0.05	B3Sigma-	9	19	F2	e	X3Sigma-	1	18	F2	e	22HeStLy.6956
45383.247997	0.05	B3Sigma-	9	20	F2	e	X3Sigma-	1	19	F2	e	22HeStLy.6957
45374.495871	0.05	B3Sigma-	9	21	F2	e	X3Sigma-	1	20	F2	e	22HeStLy.6958
45365.239008	0.05	B3Sigma-	9	22	F2	e	X3Sigma-	1	21	F2	e	22HeStLy.6959
45355.477295	0.05	B3Sigma-	9	23	F2	e	X3Sigma-	1	22	F2	e	22HeStLy.6960
45345.210653	0.05	B3Sigma-	9	24	F2	e	X3Sigma-	1	23	F2	e	22HeStLy.6961
45334.439027	0.05	B3Sigma-	9	25	F2	e	X3Sigma-	1	24	F2	e	22HeStLy.6962
45323.162386	0.05	B3Sigma-	9	26	F2	e	X3Sigma-	1	25	F2	e	22HeStLy.6963
45311.380719	0.05	B3Sigma-	9	27	F2	e	X3Sigma-	1	26	F2	e	22HeStLy.6964
45299.094029	0.05	B3Sigma-	9	28	F2	e	X3Sigma-	1	27	F2	e	22HeStLy.6965
45286.302336	0.05	B3Sigma-	9	29	F2	e	X3Sigma-	1	28	F2	e	22HeStLy.6966
45273.005671	0.05	B3Sigma-	9	30	F2	e	X3Sigma-	1	29	F2	e	22HeStLy.6967
45259.204076	0.05	B3Sigma-	9	31	F2	e	X3Sigma-	1	30	F2	e	22HeStLy.6968
45244.897606	0.05	B3Sigma-	9	32	F2	e	X3Sigma-	1	31	F2	e	22HeStLy.6969
45230.086322	0.05	B3Sigma-	9	33	F2	e	X3Sigma-	1	32	F2	e	22HeStLy.6970
45214.770295	0.05	B3Sigma-	9	34	F2	e	X3Sigma-	1	33	F2	e	22HeStLy.6971
45198.949604	0.05	B3Sigma-	9	35	F2	e	X3Sigma-	1	34	F2	e	22HeStLy.6972
45182.624333	0.05	B3Sigma-	9	36	F2	e	X3Sigma-	1	35	F2	e	22HeStLy.6973
45165.794576	0.05	B3Sigma-	9	37	F2	e	X3Sigma-	1	36	F2	e	22HeStLy.6974
45148.460433	0.05	B3Sigma-	9	38	F2	e	X3Sigma-	1	37	F2	e	22HeStLy.6975
45130.622009	0.05	B3Sigma-	9	39	F2	e	X3Sigma-	1	38	F2	e	22HeStLy.6976
45112.279415	0.05	B3Sigma-	9	40	F2	e	X3Sigma-	1	39	F2	e	22HeStLy.6977
45093.432769	0.05	B3Sigma-	9	41	F2	e	X3Sigma-	1	40	F2	e	22HeStLy.6978
45074.082193	0.05	B3Sigma-	9	42	F2	e	X3Sigma-	1	41	F2	e	22HeStLy.6979
45054.227816	0.05	B3Sigma-	9	43	F2	e	X3Sigma-	1	42	F2	e	22HeStLy.6980
45033.869772	0.05	B3Sigma-	9	44	F2	e	X3Sigma-	1	43	F2	e	22HeStLy.6981
45013.008198	0.05	B3Sigma-	9	45	F2	e	X3Sigma-	1	44	F2	e	22HeStLy.6982
44991.643239	0.05	B3Sigma-	9	46	F2	e	X3Sigma-	1	45	F2	e	22HeStLy.6983
44969.775043	0.05	B3Sigma-	9	47	F2	e	X3Sigma-	1	46	F2	e	22HeStLy.6984
44947.403764	0.05	B3Sigma-	9	48	F2	e	X3Sigma-	1	47	F2	e	22HeStLy.6985
44924.529560	0.05	B3Sigma-	9	49	F2	e	X3Sigma-	1	48	F2	e	22HeStLy.6986
44901.152594	0.05	B3Sigma-	9	50	F2	e	X3Sigma-	1	49	F2	e	22HeStLy.6987
44877.273035	0.05	B3Sigma-	9	51	F2	e	X3Sigma-	1	50	F2	e	22HeStLy.6988
45445.824727	0.05	B3Sigma-	9	2	F2	e	X3Sigma-	1	1	F1	e	22HeStLy.6989
45444.270933	0.05	B3Sigma-	9	3	F2	e	X3Sigma-	1	2	F1	e	22HeStLy.6990
45441.909018	0.05	B3Sigma-	9	4	F2	e	X3Sigma-	1	3	F1	e	22HeStLy.6991
45438.859077	0.05	B3Sigma-	9	5	F2	e	X3Sigma-	1	4	F1	e	22HeStLy.6992
45435.190934	0.05	B3Sigma-	9	6	F2	e	X3Sigma-	1	5	F1	e	22HeStLy.6993
45430.944755	0.05	B3Sigma-	9	7	F2	e	X3Sigma-	1	6	F1	e	22HeStLy.6994
45426.144340	0.05	B3Sigma-	9	8	F2	e	X3Sigma-	1	7	F1	e	22HeStLy.6995
45420.804374	0.05	B3Sigma-	9	9	F2	e	X3Sigma-	1	8	F1	e	22HeStLy.6996
45414.934300	0.05	B3Sigma-	9	10	F2	e	X3Sigma-	1	9	F1	e	22HeStLy.6997
45408.540422	0.05	B3Sigma-	9	11	F2	e	X3Sigma-	1	10	F1	e	22HeStLy.6998
45401.627099	0.05	B3Sigma-	9	12	F2	e	X3Sigma-	1	11	F1	e	22HeStLy.6999
45394.197438	0.05	B3Sigma-	9	13	F2	e	X3Sigma-	1	12	F1	e	22HeStLy.7000
45386.253719	0.05	B3Sigma-	9	14	F2	e	X3Sigma-	1	13	F1	e	22HeStLy.7001
45377.797655	0.05	B3Sigma-	9	15	F2	e	X3Sigma-	1	14	F1	e	22HeStLy.7002
45368.830566	0.05	B3Sigma-	9	16	F2	e	X3Sigma-	1	15	F1	e	22HeStLy.7003
45359.353491	0.05	B3Sigma-	9	17	F2	e	X3Sigma-	1	16	F1	e	22HeStLy.7004
45349.367265	0.05	B3Sigma-	9	18	F2	e	X3Sigma-	1	17	F1	e	22HeStLy.7005
45338.872572	0.05	B3Sigma-	9	19	F2	e	X3Sigma-	1	18	F1	e	22HeStLy.7006
45327.869986	0.05	B3Sigma-	9	20	F2	e	X3Sigma-	1	19	F1	e	22HeStLy.7007
45316.359992	0.05	B3Sigma-	9	21	F2	e	X3Sigma-	1	20	F1	e	22HeStLy.7008
45304.343013	0.05	B3Sigma-	9	22	F2	e	X3Sigma-	1	21	F1	e	22HeStLy.7009
45291.819420	0.05	B3Sigma-	9	23	F2	e	X3Sigma-	1	22	F1	e	22HeStLy.7010
45278.789545	0.05	B3Sigma-	9	24	F2	e	X3Sigma-	1	23	F1	e	22HeStLy.7011
45265.253689	0.05	B3Sigma-	9	25	F2	e	X3Sigma-	1	24	F1	e	22HeStLy.7012
45251.212131	0.05	B3Sigma-	9	26	F2	e	X3Sigma-	1	25	F1	e	22HeStLy.7013
45236.665129	0.05	B3Sigma-	9	27	F2	e	X3Sigma-	1	26	F1	e	22HeStLy.7014
45221.612928	0.05	B3Sigma-	9	28	F2	e	X3Sigma-	1	27	F1	e	22HeStLy.7015
45206.055759	0.05	B3Sigma-	9	29	F2	e	X3Sigma-	1	28	F1	e	22HeStLy.7016
45189.993847	0.05	B3Sigma-	9	30	F2	e	X3Sigma-	1	29	F1	e	22HeStLy.7017
45173.427409	0.05	B3Sigma-	9	31	F2	e	X3Sigma-	1	30	F1	e	22HeStLy.7018
45156.356657	0.05	B3Sigma-	9	32	F2	e	X3Sigma-	1	31	F1	e	22HeStLy.7019
45138.781798	0.05	B3Sigma-	9	33	F2	e	X3Sigma-	1	32	F1	e	22HeStLy.7020
45120.703038	0.05	B3Sigma-	9	34	F2	e	X3Sigma-	1	33	F1	e	22HeStLy.7021
45102.120582	0.05	B3Sigma-	9	35	F2	e	X3Sigma-	1	34	F1	e	22HeStLy.7022
45083.034631	0.05	B3Sigma-	9	36	F2	e	X3Sigma-	1	35	F1	e	22HeStLy.7023
45063.445390	0.05	B3Sigma-	9	37	F2	e	X3Sigma-	1	36	F1	e	22HeStLy.7024
45043.353061	0.05	B3Sigma-	9	38	F2	e	X3Sigma-	1	37	F1	e	22HeStLy.7025
45022.757850	0.05	B3Sigma-	9	39	F2	e	X3Sigma-	1	38	F1	e	22HeStLy.7026
45001.659961	0.05	B3Sigma-	9	40	F2	e	X3Sigma-	1	39	F1	e	22HeStLy.7027
44980.059601	0.05	B3Sigma-	9	41	F2	e	X3Sigma-	1	40	F1	e	22HeStLy.7028
44957.956981	0.05	B3Sigma-	9	42	F2	e	X3Sigma-	1	41	F1	e	22HeStLy.7029
44935.352312	0.05	B3Sigma-	9	43	F2	e	X3Sigma-	1	42	F1	e	22HeStLy.7030
44912.245806	0.05	B3Sigma-	9	44	F2	e	X3Sigma-	1	43	F1	e	22HeStLy.7031
44888.637682	0.05	B3Sigma-	9	45	F2	e	X3Sigma-	1	44	F1	e	22HeStLy.7032
44864.528158	0.05	B3Sigma-	9	46	F2	e	X3Sigma-	1	45	F1	e	22HeStLy.7033
44839.917457	0.05	B3Sigma-	9	47	F2	e	X3Sigma-	1	46	F1	e	22HeStLy.7034
44814.805805	0.05	B3Sigma-	9	48	F2	e	X3Sigma-	1	47	F1	e	22HeStLy.7035
44789.193429	0.05	B3Sigma-	9	49	F2	e	X3Sigma-	1	48	F1	e	22HeStLy.7036
44763.080561	0.05	B3Sigma-	9	50	F2	e	X3Sigma-	1	49	F1	e	22HeStLy.7037
44736.467438	0.05	B3Sigma-	9	51	F2	e	X3Sigma-	1	50	F1	e	22HeStLy.7038
45451.342261	0.05	B3Sigma-	9	2	F1	f	X3Sigma-	1	1	F1	f	22HeStLy.7039
45451.219700	0.05	B3Sigma-	9	3	F1	f	X3Sigma-	1	2	F1	f	22HeStLy.7040
45450.590688	0.05	B3Sigma-	9	4	F1	f	X3Sigma-	1	3	F1	f	22HeStLy.7041
45449.455216	0.05	B3Sigma-	9	5	F1	f	X3Sigma-	1	4	F1	f	22HeStLy.7042
45447.813278	0.05	B3Sigma-	9	6	F1	f	X3Sigma-	1	5	F1	f	22HeStLy.7043
45445.664871	0.05	B3Sigma-	9	7	F1	f	X3Sigma-	1	6	F1	f	22HeStLy.7044
45443.009997	0.05	B3Sigma-	9	8	F1	f	X3Sigma-	1	7	F1	f	22HeStLy.7045
45439.848664	0.05	B3Sigma-	9	9	F1	f	X3Sigma-	1	8	F1	f	22HeStLy.7046
45436.180880	0.05	B3Sigma-	9	10	F1	f	X3Sigma-	1	9	F1	f	22HeStLy.7047
45432.006660	0.05	B3Sigma-	9	11	F1	f	X3Sigma-	1	10	F1	f	22HeStLy.7048
45427.326022	0.05	B3Sigma-	9	12	F1	f	X3Sigma-	1	11	F1	f	22HeStLy.7049
45422.138989	0.05	B3Sigma-	9	13	F1	f	X3Sigma-	1	12	F1	f	22HeStLy.7050
45416.445586	0.05	B3Sigma-	9	14	F1	f	X3Sigma-	1	13	F1	f	22HeStLy.7051
45410.245844	0.05	B3Sigma-	9	15	F1	f	X3Sigma-	1	14	F1	f	22HeStLy.7052
45403.539797	0.05	B3Sigma-	9	16	F1	f	X3Sigma-	1	15	F1	f	22HeStLy.7053
45396.327483	0.05	B3Sigma-	9	17	F1	f	X3Sigma-	1	16	F1	f	22HeStLy.7054
45388.608945	0.05	B3Sigma-	9	18	F1	f	X3Sigma-	1	17	F1	f	22HeStLy.7055
45380.384229	0.05	B3Sigma-	9	19	F1	f	X3Sigma-	1	18	F1	f	22HeStLy.7056
45371.653385	0.05	B3Sigma-	9	20	F1	f	X3Sigma-	1	19	F1	f	22HeStLy.7057
45362.416469	0.05	B3Sigma-	9	21	F1	f	X3Sigma-	1	20	F1	f	22HeStLy.7058
45352.673539	0.05	B3Sigma-	9	22	F1	f	X3Sigma-	1	21	F1	f	22HeStLy.7059
45342.424656	0.05	B3Sigma-	9	23	F1	f	X3Sigma-	1	22	F1	f	22HeStLy.7060
45331.669889	0.05	B3Sigma-	9	24	F1	f	X3Sigma-	1	23	F1	f	22HeStLy.7061
45320.409307	0.05	B3Sigma-	9	25	F1	f	X3Sigma-	1	24	F1	f	22HeStLy.7062
45308.642985	0.05	B3Sigma-	9	26	F1	f	X3Sigma-	1	25	F1	f	22HeStLy.7063
45296.371003	0.05	B3Sigma-	9	27	F1	f	X3Sigma-	1	26	F1	f	22HeStLy.7064
45283.593443	0.05	B3Sigma-	9	28	F1	f	X3Sigma-	1	27	F1	f	22HeStLy.7065
45270.310392	0.05	B3Sigma-	9	29	F1	f	X3Sigma-	1	28	F1	f	22HeStLy.7066
45256.521941	0.05	B3Sigma-	9	30	F1	f	X3Sigma-	1	29	F1	f	22HeStLy.7067
45242.228185	0.05	B3Sigma-	9	31	F1	f	X3Sigma-	1	30	F1	f	22HeStLy.7068
45227.429224	0.05	B3Sigma-	9	32	F1	f	X3Sigma-	1	31	F1	f	22HeStLy.7069
45212.125161	0.05	B3Sigma-	9	33	F1	f	X3Sigma-	1	32	F1	f	22HeStLy.7070
45196.316103	0.05	B3Sigma-	9	34	F1	f	X3Sigma-	1	33	F1	f	22HeStLy.7071
45180.002162	0.05	B3Sigma-	9	35	F1	f	X3Sigma-	1	34	F1	f	22HeStLy.7072
45163.183454	0.05	B3Sigma-	9	36	F1	f	X3Sigma-	1	35	F1	f	22HeStLy.7073
45145.860097	0.05	B3Sigma-	9	37	F1	f	X3Sigma-	1	36	F1	f	22HeStLy.7074
45128.032217	0.05	B3Sigma-	9	38	F1	f	X3Sigma-	1	37	F1	f	22HeStLy.7075
45109.699941	0.05	B3Sigma-	9	39	F1	f	X3Sigma-	1	38	F1	f	22HeStLy.7076
45090.863400	0.05	B3Sigma-	9	40	F1	f	X3Sigma-	1	39	F1	f	22HeStLy.7077
45071.522732	0.05	B3Sigma-	9	41	F1	f	X3Sigma-	1	40	F1	f	22HeStLy.7078
45051.678077	0.05	B3Sigma-	9	42	F1	f	X3Sigma-	1	41	F1	f	22HeStLy.7079
45031.329578	0.05	B3Sigma-	9	43	F1	f	X3Sigma-	1	42	F1	f	22HeStLy.7080
45010.477386	0.05	B3Sigma-	9	44	F1	f	X3Sigma-	1	43	F1	f	22HeStLy.7081
44989.121652	0.05	B3Sigma-	9	45	F1	f	X3Sigma-	1	44	F1	f	22HeStLy.7082
44967.262533	0.05	B3Sigma-	9	46	F1	f	X3Sigma-	1	45	F1	f	22HeStLy.7083
44944.900191	0.05	B3Sigma-	9	47	F1	f	X3Sigma-	1	46	F1	f	22HeStLy.7084
44922.034791	0.05	B3Sigma-	9	48	F1	f	X3Sigma-	1	47	F1	f	22HeStLy.7085
44898.666503	0.05	B3Sigma-	9	49	F1	f	X3Sigma-	1	48	F1	f	22HeStLy.7086
44874.795499	0.05	B3Sigma-	9	50	F1	f	X3Sigma-	1	49	F1	f	22HeStLy.7087
44850.421959	0.05	B3Sigma-	9	51	F1	f	X3Sigma-	1	50	F1	f	22HeStLy.7088
45460.465048	0.05	B3Sigma-	9	1	F1	e	X3Sigma-	1	0	F2	e	22HeStLy.7089
45461.797650	0.05	B3Sigma-	9	2	F1	e	X3Sigma-	1	1	F2	e	22HeStLy.7090
45463.106388	0.05	B3Sigma-	9	3	F1	e	X3Sigma-	1	2	F2	e	22HeStLy.7091
45464.210391	0.05	B3Sigma-	9	4	F1	e	X3Sigma-	1	3	F2	e	22HeStLy.7092
45464.989544	0.05	B3Sigma-	9	5	F1	e	X3Sigma-	1	4	F2	e	22HeStLy.7093
45465.374010	0.05	B3Sigma-	9	6	F1	e	X3Sigma-	1	5	F2	e	22HeStLy.7094
45465.323620	0.05	B3Sigma-	9	7	F1	e	X3Sigma-	1	6	F2	e	22HeStLy.7095
45464.814579	0.05	B3Sigma-	9	8	F1	e	X3Sigma-	1	7	F2	e	22HeStLy.7096
45463.832211	0.05	B3Sigma-	9	9	F1	e	X3Sigma-	1	8	F2	e	22HeStLy.7097
45462.367097	0.05	B3Sigma-	9	10	F1	e	X3Sigma-	1	9	F2	e	22HeStLy.7098
45460.412959	0.05	B3Sigma-	9	11	F1	e	X3Sigma-	1	10	F2	e	22HeStLy.7099
45457.965474	0.05	B3Sigma-	9	12	F1	e	X3Sigma-	1	11	F2	e	22HeStLy.7100
45455.021580	0.05	B3Sigma-	9	13	F1	e	X3Sigma-	1	12	F2	e	22HeStLy.7101
45451.579050	0.05	B3Sigma-	9	14	F1	e	X3Sigma-	1	13	F2	e	22HeStLy.7102
45447.636231	0.05	B3Sigma-	9	15	F1	e	X3Sigma-	1	14	F2	e	22HeStLy.7103
45443.191872	0.05	B3Sigma-	9	16	F1	e	X3Sigma-	1	15	F2	e	22HeStLy.7104
45438.245010	0.05	B3Sigma-	9	17	F1	e	X3Sigma-	1	16	F2	e	22HeStLy.7105
45432.794896	0.05	B3Sigma-	9	18	F1	e	X3Sigma-	1	17	F2	e	22HeStLy.7106
45426.840937	0.05	B3Sigma-	9	19	F1	e	X3Sigma-	1	18	F2	e	22HeStLy.7107
