1303.483600	500	010	6	2	5	000	7	2	6	93Tothb.94
1304.020000	500	010	10	2	9	000	10	3	8	93Tothb.95
1304.915820	500	010	6	1	6	000	7	1	7	93Tothb.96
1306.052500	500	010	7	4	3	000	8	4	4	93Tothb.97
1306.160220	500	010	6	1	6	000	7	0	7	93Tothb.98
1306.410500	500	010	6	3	3	000	7	3	4	93Tothb.99
1306.601000	500	010	7	4	4	000	8	4	5	93Tothb.100
1307.000610	500	010	5	1	4	000	6	1	5	93Tothb.101
1309.408910	500	010	6	3	4	000	7	3	5	93Tothb.102
1309.513840	500	010	5	2	3	000	6	2	4	93Tothb.103
1311.765000	500	010	9	2	8	000	9	3	7	93Tothb.104
1311.927400	500	010	4	3	2	000	4	4	1	93Tothb.105
1312.114480	500	010	4	3	1	000	4	4	0	93Tothb.106
1312.473600	500	010	5	3	3	000	5	4	2	93Tothb.107
1313.018400	500	010	6	3	4	000	6	4	3	93Tothb.108
1313.129200	500	010	8	0	8	000	8	1	7	93Tothb.109
1313.197900	500	010	5	3	2	000	5	4	1	93Tothb.110
1313.340700	500	010	8	3	6	000	8	4	5	93Tothb.111
1313.386500	500	010	7	3	5	000	7	4	4	93Tothb.112
1313.530400	500	010	2	1	1	000	3	2	2	93Tothb.113
1313.715770	500	010	5	0	5	000	6	1	6	93Tothb.114
1314.291900	500	010	7	1	7	000	7	2	6	93Tothb.115
1315.081500	500	010	6	3	3	000	6	4	2	93Tothb.116
1315.956280	500	010	5	0	5	000	6	0	6	93Tothb.117
1317.489700	500	010	5	2	4	000	6	2	5	93Tothb.118
1318.135000	500	010	8	2	7	000	8	3	6	93Tothb.119
1318.156600	500	010	7	3	4	000	7	4	3	93Tothb.120
1318.358240	500	010	5	1	5	000	6	1	6	93Tothb.121
1319.649300	500	010	6	2	5	000	7	1	6	93Tothb.122
1320.598750	500	010	5	1	5	000	6	0	6	93Tothb.123
1321.232300	500	010	4	1	3	000	5	1	4	93Tothb.124
1321.807460	500	010	6	4	2	000	7	4	3	93Tothb.125
1322.026800	500	010	6	4	3	000	7	4	4	93Tothb.126
1322.699590	500	010	1	1	1	000	2	2	0	93Tothb.127
1322.726500	500	010	8	3	5	000	8	4	4	93Tothb.128
1323.087810	500	010	7	2	6	000	7	3	5	93Tothb.129
1323.113680	500	010	5	3	2	000	6	3	3	93Tothb.130
1324.532800	500	010	6	1	6	000	6	2	5	93Tothb.131
1324.559750	500	010	5	3	3	000	6	3	4	93Tothb.132
1324.650530	500	010	4	0	4	000	5	1	5	93Tothb.133
1325.945660	500	010	1	1	0	000	2	2	1	93Tothb.134
1326.408420	500	010	4	2	2	000	5	2	3	93Tothb.135
1326.681550	500	010	6	2	5	000	6	3	4	93Tothb.136
1326.696000	500	010	7	2	6	000	6	4	3	93Tothb.137
1328.483720	500	010	4	0	4	000	5	0	5	93Tothb.138
1328.610000	500	010	10	1	9	000	10	2	8	93Tothb.139
1328.876100	500	010	7	0	7	000	7	1	6	93Tothb.140
1329.055760	500	010	5	2	4	000	5	3	3	93Tothb.141
1330.424550	500	010	4	2	3	000	4	3	2	93Tothb.142
1331.049020	500	010	3	2	2	000	3	3	1	93Tothb.143
1331.855720	500	010	4	2	3	000	5	2	4	93Tothb.144
1331.897180	500	010	4	1	4	000	5	1	5	93Tothb.145
1332.759900	500	010	3	2	1	000	3	3	0	93Tothb.146
1333.438340	500	010	5	1	5	000	5	2	4	93Tothb.147
1335.190860	500	010	3	0	3	000	4	1	4	93Tothb.148
1335.218500	500	010	4	2	2	000	4	3	1	93Tothb.149
1335.730400	500	010	4	1	4	000	5	0	5	93Tothb.150
1336.311400	500	010	3	1	2	000	4	1	3	93Tothb.151
1336.972600	500	010	8	2	7	000	7	4	4	93Tothb.152
1337.389400	500	010	5	4	1	000	6	4	2	93Tothb.153
1337.455500	500	010	5	4	2	000	6	4	3	93Tothb.154
1339.114500	500	010	5	2	3	000	5	3	2	93Tothb.155
1339.338400	500	010	4	3	1	000	5	3	2	93Tothb.156
1339.477300	500	010	5	2	4	000	6	1	5	93Tothb.157
1339.906350	500	010	4	3	2	000	5	3	3	93Tothb.158
1340.876330	500	010	4	1	4	000	4	2	3	93Tothb.159
1341.306700	500	010	3	0	3	000	4	0	4	93Tothb.160
1341.733600	500	010	9	1	8	000	9	2	7	93Tothb.161
1342.304000	500	010	7	3	5	000	8	2	6	93Tothb.162
-1343.560110	500	010	3	2	1	000	4	2	2	93Tothb.163
1343.741900	500	010	6	0	6	000	6	1	5	93Tothb.164
1344.075000	500	010	6	2	4	000	6	3	3	93Tothb.165
1345.579610	500	010	3	1	3	000	4	1	4	93Tothb.166
1345.876820	500	010	2	0	2	000	3	1	3	93Tothb.167
