     002    0    0    0        7250.517890	257	   2	    B-   
     012    0    0    0        8611.100944	365	   3	    B+   
     022    1    0    1        9950.061190	638	   10	    A+   
     111    1    0    1        7824.105355	624	   2	    B-   
     400    1    0    1       10393.472327	646	   4	    B-   
     211    1    0    1       10417.980229	802	   4	    B-   
     003    1    0    1       10646.920124	417	   9	    A+   
     112    1    0    1       11330.625105	980	   2	    B-   
     013    1    0    1       11985.061209	13	   13	    A+   
     300    1    0    1        7932.886923	282	   5	    B+   
     500    1    0    1       12781.217597	124	   12	    A+   
     060    1    0    1        7929.897135	499	   2	    B-   
     023    1    0    1       13293.674181	60	   13	    A+   
     103    1    0    1       13346.625417	204	   12	    A+   
     004    1    0    1       13868.773447	54	   8	    A+   
     113    1    0    1       14675.811811	540	   1	    C   
     600    1    0    1       15079.525500	314	   6	    A+   
     014    1    0    1       15181.264431	17	   4	    B+   
     142    1    0    1       15185.992470	23	   4	    B+   
     024    1    0    1       16471.363590	116	   6	    A+   
     201    1    0    1        9062.017579	524	   2	    B-   
     104    1    0    1       16553.937678	495	   1	    C   
     005    1    0    1       16935.076952	14	   10	    A+   
     000    1    0    1          15.508212	2	   331	    A+   
     015    1    0    1       18223.589196	25	   5	    B+   
     121    1    0    1        9170.975632	506	   4	    B+   
     025    1    0    1       19487.674511	405	   1	    C   
     006    1    0    1       19851.851668	109	   4	    B+   
     106    1    0    1       22469.165352	234	   3	    B+   
     007    1    0    1       22640.389080	203	   4	    B+   
     110    1    0    1        4115.365076	173	   5	    B+   
     030    1    0    1        4160.992733	145	   4	    B+   
     020    1    0    1        2797.609259	26	   21	    A+   
     100    1    0    1        2738.915668	32	   9	    A+   
     001    1    0    1        3722.885792	175	   4	    B+   
     200    1    0    1        5378.768262	31	   7	    A+   
     310    1    0    1        9307.694545	256	   8	    A+   
     221    1    0    1       11716.883505	3089	   2	    B-   
     410    1    0    1       11769.294577	1349	   4	    B-   
     150    1    0    1        9397.030994	481	   4	    B+   
     170    1    0    1       11787.902044	2308	   2	    B-   
     330    1    0    1       11973.394894	1673	   3	    B-   
     122    1    0    1       12659.947255	1926	   2	    B-   
     202    1    0    1       12583.007622	1293	   4	    B-   
     311    1    0    1       12934.550655	2331	   2	    B-   
     230    1    0    1        9503.286231	314	   7	    A+   
     021    1    0    1        6467.374641	26	   27	    A+   
     101    1    0    1        6430.658548	28	   24	    A+   
     031    1    0    1        7770.049834	492	   4	    B+   
     050    1    0    1        6706.011605	711	   2	    B-   
     210    1    0    1        6761.931778	25	   14	    A+   
     032    1    0    1       11258.345918	1848	   2	    B-   
     011    1    0    1        5105.014721	25	   10	    A+   
     010    1    0    1        1419.041202	11	   38	    A+   
     040    1    0    1        5435.576611	250	   1	    C   
     102    1    0    1        9982.235224	652	   10	    A+   
     002    1    0    1        7265.848198	34	   4	    B-   
     012    1    0    1        8626.492942	224	   8	    A+   
     033    1    0    1       14578.774112	2499	   1	    C   
     401    1    0    1       14038.865278	2499	   1	    C   
     030    1    1    1        4180.484062	172	   8	    A+   
     121    1    1    1        9192.567785	683	   4	    B+   
     110    1    1    1        4134.307642	184	   5	    B+   
     201    1    1    1        9071.289535	361	   3	    B-   
     020    1    1    1        2816.213520	26	   20	    A+   
     111    1    1    1        7840.931779	355	   2	    B-   
     113    1    1    1       14688.878578	210	   1	    C   
     120    1    1    1        5541.513177	33	   6	    A+   
     310    1    1    1        9323.649724	257	   9	    A+   
     100    1    1    1        2753.327663	36	   10	    A+   
     112    1    1    1       11345.180978	999	   1	    C   
     001    1    1    1        3736.160127	110	   7	    A+   
     600    1    1    1       15093.241196	376	   4	    B+   
     211    1    1    1       10433.984029	760	   2	    B-   
     200    1    1    1        5392.959989	35	   6	    A+   
     014    1    1    1       15194.301032	21	   4	    B+   
     0120    1    1    1       15189.750378	4997	   1	    C   
     010    1    1    1        1435.300129	11	   34	    A+   
     410    1    1    1       11789.465682	1461	   4	    B-   
     221    1    1    1       11740.430136	1896	   3	    B-   
     142    1    1    1       15207.254416	197	   3	    B+   
     041    1    1    1        9089.168296	470	   2	    B-   
     330    1    1    1       12000.059533	166	   3	    B+   
     031    1    1    1        7789.202972	356	   3	    B-   
     024    1    1    1       16484.274365	25	   6	    A+   
     013    1    1    1       11997.719782	15	   15	    A+   
     122    1    1    1       12677.059580	2499	   1	    C   
     150    1    1    1        9427.957601	481	   5	    B+   
     202    1    1    1       12595.851847	1295	   4	    B-   
     104    1    1    1       16564.344565	625	   3	    B+   
     003    1    1    1       10658.232395	427	   8	    A+   
     311    1    1    1       12948.922929	1767	   2	    B-   
     500    1    1    1       12795.035441	276	   10	    A+   
     101    1    1    1        6444.610884	30	   28	    A+   
     005    1    1    1       16944.540563	21	   10	    A+   
     400    1    1    1       10408.209629	710	   2	    B-   
     021    1    1    1        6484.043259	35	   22	    A+   
     230    1    1    1        9528.800469	463	   6	    A+   
     015    1    1    1       18234.056498	27	   5	    B+   
     103    1    1    1       13358.259088	153	   15	    A+   
     210    1    1    1        6779.250991	26	   14	    A+   
     023    1    1    1       13307.867323	293	   9	    A+   
     025    1    1    1       19499.480180	180	   1	    C   
     300    1    1    1        7946.615568	325	   5	    B+   
     011    1    1    1        5120.070592	33	   7	    A+   
     006    1    1    1       19860.431589	34	   4	    B+   
     000    1    1    1          29.808567	6	   365	    A+   
     022    1    1    1        9964.564085	576	   12	    A+   
     070    1    1    1        9174.261699	369	   5	    B+   
     106    1    1    1       22477.757880	315	   1	    C   
     002    1    1    1        7278.122411	28	   5	    B-   
     102    1    1    1        9995.908646	598	   13	    A+   
     004    1    1    1       13879.159969	16	   10	    A+   
     012    1    1    1        8640.360573	243	   6	    A+   
     007    1    1    1       22648.216495	324	   3	    B+   
     032    1    1    1       11276.326480	999	   1	    C   
     050    1    1    1        6740.071778	999	   1	    C   
     103    1    1    0       13361.140322	506	   12	    A+   
     410    1    1    0       11791.764715	1343	   4	    B-   
     000    1    1    0          32.496378	2	   330	    A+   
     010    1    1    0        1438.199984	11	   34	    A+   
     112    1    1    0       11348.261406	999	   1	    C   
     330    1    1    0       12003.325392	179	   3	    B+   
     007    1    1    0       22651.339447	223	   4	    B+   
     041    1    1    0        9092.976979	355	   2	    B-   
     142    1    1    0       15210.862147	599	   2	    B+   
     122    1    1    0       12680.390636	1792	   2	    B+   
     121    1    1    0        9195.942689	366	   5	    B+   
     024    1    1    0       16487.688952	133	   6	    A+   
     030    1    1    0        4183.567455	151	   9	    A+   
     202    1    1    0       12598.595757	1273	   4	    B-   
     500    1    1    0       12797.415880	346	   6	    A+   
     150    1    1    0        9431.424717	576	   6	    A+   
     311    1    1    0       12951.796906	2499	   1	    C   
     004    1    1    0       13882.119765	18	   7	    A+   
     003    1    1    0       10661.122926	434	   9	    A+   
     300    1    1    0        7949.071658	252	   6	    A+   
     230    1    1    0        9532.040462	741	   6	    A+   
     106    1    1    0       22480.852667	500	   1	    C   
     031    1    1    0        7792.460149	369	   3	    B+   
     020    1    1    0        2819.290748	36	   16	    A+   
     101    1    1    0        6447.376617	31	   22	    A+   
     113    1    1    0       14691.990421	191	   2	    B-   
     005    1    1    0       16947.565818	45	   12	    A+   
     110    1    1    0        4137.350714	179	   4	    B+   
     021    1    1    0        6487.149024	25	   19	    A+   
     070    1    1    0        9177.714818	482	   3	    B+   
     400    1    1    0       10410.716007	565	   4	    B-   
     201    1    1    0        9074.040729	355	   2	    B-   
     023    1    1    0       13311.161190	116	   14	    A+   
     210    1    1    0        6782.102345	130	   9	    A+   
     032    1    1    0       11279.733641	2499	   1	    C   
     050    1    1    0        6743.644361	415	   6	    A+   
     015    1    1    0       18237.330850	28	   5	    B+   
     600    1    1    0       15095.443247	374	   2	    B+   
     211    1    1    0       10436.819106	999	   1	    C   
     200    1    1    0        5395.507162	38	   6	    A+   
     013    1    1    0       12000.848470	25	   11	    A+   
     120    1    1    0        5544.600184	50	   2	    B+   
     025    1    1    0       19502.999236	2449	   2	    B-   
     100    1    1    0        2755.965856	35	   10	    A+   
     001    1    1    0        3738.915949	145	   3	    B-   
     022    1    1    0        9967.614810	818	   9	    A+   
     011    1    1    0        5123.046302	34	   9	    A+   
     310    1    1    0        9326.366267	254	   8	    A+   
     0120    1    1    0       15194.674097	147	   4	    B+   
     002    1    1    0        7280.946163	33	   3	    B-   
     014    1    1    0       15197.579912	21	   5	    B+   
     071    1    1    0       12797.045190	1235	   5	    B+   
     104    1    1    0       16567.317246	4997	   1	    C   
     102    1    1    0        9998.879563	680	   10	    A+   
     012    1    1    0        8643.411624	249	   5	    B+   
     006    1    1    0       19863.518019	19	   4	    B+   
     0110    1    1    0       13875.901406	2499	   1	    C   
     221    1    1    0       11743.744405	1829	   3	    B-   
     401    1    1    0       14054.984612	2499	   1	    C   
     510    1    1    0       14179.109146	2499	   1	    C   
     111    1    1    0        7843.993086	362	   2	    B-   
     230    2    0    2        9533.650694	455	   7	    A+   
     600    2    0    2       15106.900357	62	   3	    B+   
     070    2    0    2        9133.365612	2499	   1	    C   
     142    2    0    2       15215.167095	20	   4	    B+   
     032    2    0    2       11288.738812	1771	   2	    B-   
     010    2    0    2        1449.794112	10	   56	    A+   
     024    2    0    2       16501.068779	42	   6	    A+   
     022    2    0    2        9980.187050	474	   16	    A+   
     104    2    0    2       16583.189514	216	   4	    B+   
     005    2    0    2       16964.562716	17	   12	    A+   
     112    2    0    2       11360.585140	981	   3	    B+   
     015    2    0    2       18253.229645	360	   5	    B+   
     000    2    0    2          46.173111	6	   444	    A+   
     031    2    0    2        7800.523013	210	   9	    A+   
     025    2    0    2       19517.437712	165	   1	    C   
     105    2    0    2       19628.321833	944	   2	    B-   
     006    2    0    2       19881.083740	19	   4	    B+   
     102    2    0    2       10012.247300	554	   12	    A+   
     106    2    0    2       22497.890211	2002	   4	    B+   
     201    2    0    2        9091.583780	313	   3	    B-   
     007    2    0    2       22669.370274	96	   4	    B+   
     400    2    0    2       10422.193125	610	   3	    B-   
     110    2    0    2        4145.828443	142	   10	    A+   
     111    2    0    2        7854.416437	357	   2	    B-   
     211    2    0    2       10447.308665	838	   3	    B-   
     020    2    0    2        2828.444691	28	   23	    A+   
     040    2    0    2        5466.437716	1014	   1	    C   
     030    2    0    2        4191.688897	149	   11	    A+   
     120    2    0    2        5552.155665	60	   5	    B+   
     121    2    0    2        9200.899744	344	   6	    A+   
     011    2    0    2        5135.557936	27	   12	    A+   
     100    2    0    2        2769.049976	24	   17	    A+   
     003    2    0    2       10676.900285	368	   14	    A+   
     001    2    0    2        3753.330578	124	   7	    A+   
     200    2    0    2        5408.337025	30	   9	    A+   
     013    2    0    2       12015.161379	38	   18	    A+   
     221    2    0    2       11746.866411	2510	   2	    B-   
     170    2    0    2       11818.424759	2021	   3	    B-   
     330    2    0    2       12002.718655	1435	   4	    B-   
     122    2    0    2       12690.107637	1767	   2	    B-   
     151    2    0    2       13034.045212	2499	   1	    C   
     410    2    0    2       11798.377565	292	   6	    A+   
     202    2    0    2       12612.238499	1331	   4	    B-   
     310    2    0    2        9336.750951	222	   9	    A+   
     311    2    0    2       12963.396187	1791	   2	    B-   
     500    2    0    2       12809.122475	110	   14	    A+   
     101    2    0    2        6460.669203	27	   35	    A+   
     021    2    0    2        6497.926736	29	   31	    A+   
     023    2    0    2       13323.801947	35	   16	    A+   
     150    2    0    2        9427.290829	342	   7	    A+   
     300    2    0    2        7962.262425	315	   6	    A+   
     210    2    0    2        6791.643672	31	   14	    A+   
     103    2    0    2       13376.188291	437	   13	    A+   
     050    2    0    2        6736.935977	602	   3	    B+   
     130    2    0    2        6895.080746	40	   1	    C   
     014    2    0    2       15211.016431	24	   6	    A+   
     002    2    0    2        7296.065208	24	   7	    A-   
     004    2    0    2       13898.513576	470	   7	    A+   
     060    2    0    2        7960.592852	303	   4	    B-   
     113    2    0    2       14705.515068	119	   2	    B-   
     401    2    0    2       14067.084806	2499	   1	    C   
     510    2    0    2       14189.850261	2499	   1	    C   
     012    2    0    2        8656.820109	293	   7	    A+   
     032    2    1    2       11303.750119	3084	   2	    B-   
     121    2    1    2        9220.080039	321	   6	    A+   
     011    2    1    2        5148.035506	24	   16	    A+   
     600    2    1    2       15118.633567	4997	   1	    C   
     320    2    1    2       10682.202767	999	   1	    C   
     007    2    1    2       22674.852969	369	   5	    B+   
     410    2    1    2       11814.895733	1088	   6	    A-   
     015    2    1    2       18261.077683	52	   7	    A+   
     221    2    1    2       11767.173922	1748	   3	    B-   
     000    2    1    2          58.126880	6	   522	    A+   
     013    2    1    2       12025.162613	29	   16	    A+   
     142    2    1    2       15233.943914	115	   2	    B+   
     330    2    1    2       12026.542476	204	   9	    A+   
     0100    2    1    2       12671.444505	1406	   4	    B-   
     010    2    1    2        1463.505165	13	   55	    A+   
     122    2    1    2       12704.293784	1519	   4	    B-   
     310    2    1    2        9350.303130	213	   13	    A+   
     041    2    1    2        9116.237015	352	   4	    B+   
     202    2    1    2       12622.751177	1232	   6	    A-   
     020    2    1    2        2844.327389	19	   33	    A+   
     024    2    1    2       16511.440817	31	   8	    A+   
     1110    2    1    2       16502.481635	123	   2	    B-   
     022    2    1    2        9992.026139	525	   16	    A+   
     311    2    1    2       12975.329911	1288	   4	    B-   
     105    2    1    2       19635.515215	180	   1	    C   
     500    2    1    2       12820.942515	346	   16	    A+   
     070    2    1    2        9203.818851	315	   8	    A+   
     021    2    1    2        6511.899724	31	   40	    A+   
     101    2    1    2        6472.205575	24	   35	    A+   
     030    2    1    2        4208.483216	127	   12	    A+   
     023    2    1    2       13335.203042	51	   21	    A+   
     102    2    1    2       10023.416713	634	   13	    A+   
     050    2    1    2        6767.627889	380	   8	    A+   
     210    2    1    2        6806.499189	30	   18	    A+   
     006    2    1    2       19887.294971	51	   6	    A+   
     005    2    1    2       16971.619477	21	   18	    A+   
     150    2    1    2        9454.958523	376	   8	    A+   
     300    2    1    2        7973.461353	274	   9	    A+   
     201    2    1    2        9098.448932	332	   4	    B-   
     110    2    1    2        4162.020616	129	   9	    A+   
     111    2    1    2        7868.585461	292	   3	    B-   
     130    2    1    2        6914.372261	41	   1	    C   
     211    2    1    2       10460.850667	999	   1	    C   
     103    2    1    2       13385.357747	85	   17	    A+   
     120    2    1    2        5569.328791	41	   5	    B+   
     112    2    1    2       11372.572471	783	   4	    B+   
     014    2    1    2       15221.549728	43	   9	    A+   
     004    2    1    2       13906.485586	100	   11	    A+   
     106    2    1    2       22504.092146	278	   2	    B+   
     002    2    1    2        7305.947583	23	   7	    A-   
     230    2    1    2        9556.362560	408	   7	    A+   
     100    2    1    2        2781.146402	29	   16	    A+   
     012    2    1    2        8668.085822	180	   10	    A+   
     003    2    1    2       10685.807348	341	   11	    A+   
     0120    2    1    2       15217.414975	117	   9	    A+   
     001    2    1    2        3764.232846	112	   6	    A+   
     113    2    1    2       14715.961694	127	   2	    B-   
     401    2    1    2       14078.561712	2499	   1	    C   
     400    2    1    2       10434.695359	1121	   4	    B-   
     510    2    1    2       14202.354215	2499	   1	    C   
     031    2    1    2        7816.760862	683	   5	    B+   
     200    2    1    2        5420.287043	28	   8	    A+   
     014    2    1    1       15230.619851	37	   7	    A+   
     0120    2    1    1       15232.352401	46	   7	    A+   
     202    2    1    1       12630.975075	1146	   5	    B-   
     120    2    1    1        5578.589537	45	   6	    A+   
     211    2    1    1       10469.374094	743	   2	    B-   
     230    2    1    1        9566.073316	445	   9	    A+   
     500    2    1    1       12827.707080	260	   16	    A+   
     311    2    1    1       12983.935136	1447	   3	    B-   
     022    2    1    1       10001.163775	657	   12	    A+   
     007    2    1    1       22684.205476	141	   5	    B+   
     600    2    1    1       15125.054549	600	   1	    C   
     102    2    1    1       10032.331606	557	   14	    A+   
     400    2    1    1       10442.193401	574	   5	    B-   
     001    2    1    1        3772.494078	124	   6	    A+   
     021    2    1    1        6521.129792	27	   37	    A+   
     025    2    1    1       19536.928813	1478	   2	    B-   
     101    2    1    1        6480.489152	25	   32	    A+   
     003    2    1    1       10694.478309	324	   15	    A+   
     200    2    1    1        5427.922931	24	   12	    A+   
     150    2    1    1        9465.338947	786	   7	    A+   
     040    2    1    1        5499.560480	865	   2	    B-   
     023    2    1    1       13345.066733	148	   18	    A+   
     041    2    1    1        9127.394914	500	   1	    C   
     111    2    1    1        7877.744665	355	   2	    B-   
     210    2    1    1        6815.058516	25	   16	    A+   
     100    2    1    1        2789.054158	30	   15	    A+   
     050    2    1    1        6778.316708	40	   7	    A+   
     103    2    1    1       13394.087107	346	   15	    A+   
     121    2    1    1        9230.207436	370	   7	    A+   
     010    2    1    1        1472.197641	11	   50	    A+   
     011    2    1    1        5156.955092	21	   14	    A+   
     005    2    1    1       16980.688586	26	   18	    A+   
     300    2    1    1        7980.826370	247	   6	    A+   
     320    2    1    1       10692.324392	995	   2	    B-   
     105    2    1    1       19644.446849	210	   1	    C   
     013    2    1    1       12034.553738	18	   17	    A+   
     142    2    1    1       15244.868268	230	   6	    A+   
     104    2    1    1       16600.060349	4997	   1	    C   
     020    2    1    1        2853.551884	23	   28	    A+   
     070    2    1    1        9212.762408	284	   6	    A+   
     221    2    1    1       11777.109012	1469	   4	    B-   
     024    2    1    1       16521.658976	146	   8	    A+   
     006    2    1    1       19896.545742	20	   6	    A+   
     410    2    1    1       11823.405129	1450	   5	    B-   
     004    2    1    1       13915.358661	14	   11	    A+   
     002    2    1    1        7314.412165	25	   6	    A-   
     110    2    1    1        4171.131106	171	   7	    A+   
     112    2    1    1       11381.742963	3288	   2	    B-   
     012    2    1    1        8677.229796	206	   10	    A+   
     031    2    1    1        7826.512218	473	   7	    A+   
     201    2    1    1        9106.621462	363	   2	    B-   
     510    2    1    1       14209.911523	745	   2	    B+   
     113    2    1    1       14725.272925	172	   2	    B-   
     032    2    1    1       11313.951266	928	   2	    B+   
     0110    2    1    1       13911.933280	2499	   1	    C   
     030    2    1    1        4217.734410	141	   10	    A+   
     122    2    1    1       12714.109365	1769	   2	    B-   
     401    2    1    1       14085.998511	2499	   1	    C   
     000    2    1    1          66.184506	6	   484	    A+   
     015    2    1    1       18270.884071	61	   8	    A+   
     106    2    1    1       22513.305249	210	   1	    C   
     310    2    1    1        9358.444848	236	   11	    A+   
     330    2    1    1       12036.330760	140	   8	    A+   
     221    2    2    1       11836.396915	1316	   4	    B-   
     310    2    2    1        9406.734416	263	   10	    A+   
     021    2    2    1        6571.512380	34	   16	    A+   
     013    2    2    1       12072.611016	15	   14	    A+   
     020    2    2    1        2909.051122	25	   24	    A+   
     210    2    2    1        6855.460569	31	   14	    A+   
     410    2    2    1       11871.659129	1449	   4	    B-   
     050    2    2    1        6884.524646	56	   7	    A+   
     200    2    2    1        5470.204934	40	   8	    A+   
     113    2    2    1       14764.461493	255	   1	    C   
     042    2    2    1       12654.699631	2105	   3	    B-   
     400    2    2    1       10486.570793	999	   1	    C   
     006    2    2    1       19922.198792	69	   3	    B+   
     600    2    2    1       15166.286874	330	   3	    B+   
     211    2    2    1       10516.793793	999	   1	    C   
     122    2    2    1       12762.644441	1714	   3	    B-   
     030    2    2    1        4278.100987	127	   11	    A+   
     120    2    2    1        5639.750049	38	   6	    A+   
     010    2    2    1        1520.690127	11	   47	    A+   
     102    2    2    1       10042.785952	657	   12	    A+   
     100    2    2    1        2831.929557	28	   17	    A+   
     202    2    2    1       12672.241928	1281	   4	    B-   
     230    2    2    1        9549.342548	465	   5	    B+   
     024    2    2    1       16560.131460	82	   5	    B+   
     103    2    2    1       13429.229689	76	   9	    A+   
     004    2    2    1       13946.388420	21	   9	    A+   
     121    2    2    1        9279.741552	345	   5	    B+   
     201    2    2    1        9147.628148	275	   5	    B+   
     300    2    2    1        8022.619553	324	   6	    A+   
     051    2    2    1       10476.286493	999	   1	    C   
     031    2    2    1        7929.476754	354	   2	    B-   
     002    2    2    1        7351.104630	24	   7	    A-   
     104    2    2    1       16631.514324	3554	   2	    B-   
     007    2    2    1       22707.593893	105	   1	    C   
     022    2    2    1       10074.712107	570	   12	    A+   
     301    2    2    1       11684.482278	2499	   1	    C   
     311    2    2    1       13031.228054	2121	   2	    B-   
     012    2    2    1        8718.609601	193	   9	    A+   
     111    2    2    1        7880.767226	247	   5	    B+   
     110    2    2    1        4224.773487	142	   7	    A+   
     015    2    2    1       18302.470896	30	   5	    B+   
     070    2    2    1        9399.133669	354	   5	    B+   
     500    2    2    1       12869.002980	230	   11	    A+   
     001    2    2    1        3812.173150	122	   6	    A+   
     011    2    2    1        5201.864506	24	   17	    A+   
     150    2    2    1        9645.488904	1629	   4	    B-   
     101    2    2    1        6521.497133	23	   36	    A+   
     005    2    2    1       17008.984459	43	   12	    A+   
     014    2    2    1       15266.049314	25	   5	    B+   
     510    2    2    1       14253.639014	2499	   1	    C   
     000    2    2    1         108.926246	7	   393	    A+   
     023    2    2    1       13386.896517	33	   15	    A+   
     003    2    2    1       10728.276505	412	   8	    A+   
     112    2    2    1       11425.957454	1353	   2	    B-   
     122    2    2    0       12763.115484	1462	   3	    B-   
     102    2    2    0       10043.207015	552	   12	    A+   
     050    2    2    0        6884.753575	40	   7	    A+   
     600    2    2    0       15166.528196	209	   5	    B+   
     014    2    2    0       15266.620573	19	   4	    B+   
     106    2    2    0       22539.707671	452	   2	    B+   
     007    2    2    0       22708.365088	438	   4	    B+   
     105    2    2    0       19673.620946	180	   1	    C   
     006    2    2    0       19922.891527	26	   4	    B+   
     220    2    2    0        8225.134346	500	   1	    C   
     001    2    2    0        3812.557812	112	   7	    A+   
     301    2    2    0       11684.817067	2499	   1	    C   
     051    2    2    0       10476.595072	1199	   2	    B-   
     024    2    2    0       16560.704240	27	   4	    B+   
     202    2    2    0       12673.024139	1663	   3	    B-   
     400    2    2    0       10486.846244	584	   3	    B-   
     201    2    2    0        9147.976395	290	   4	    B+   
     000    2    2    0         109.269093	7	   391	    A+   
     104    2    2    0       16632.043743	3982	   2	    B+   
     015    2    2    0       18303.116050	38	   4	    B+   
     311    2    2    0       13031.551522	1789	   2	    B-   
     011    2    2    0        5202.260921	25	   12	    A+   
     004    2    2    0       13946.933872	64	   13	    A+   
     022    2    2    0       10075.148278	612	   11	    A+   
     500    2    2    0       12869.258840	137	   16	    A+   
     221    2    2    0       11836.799881	525	   3	    B-   
     120    2    2    0        5640.072271	46	   7	    A+   
     070    2    2    0        9399.267125	521	   7	    A+   
     021    2    2    0        6571.905333	31	   15	    A+   
     002    2    2    0        7351.536453	31	   5	    B-   
     300    2    2    0        8022.913714	241	   8	    A+   
     010    2    2    0        1521.042250	11	   47	    A+   
     230    2    2    0        9549.697159	467	   6	    A+   
     121    2    2    0        9280.106383	489	   3	    B+   
     100    2    2    0        2832.259726	35	   14	    A+   
     310    2    2    0        9406.996970	281	   10	    A+   
     410    2    2    0       11871.960876	1294	   5	    B-   
     101    2    2    0        6521.781434	25	   33	    A+   
     020    2    2    0        2909.399735	38	   22	    A+   
     032    2    2    0       11367.000641	1967	   2	    B-   
     013    2    2    0       12073.116749	14	   15	    A+   
     012    2    2    0        8719.057463	251	   6	    A+   
     113    2    2    0       14764.952526	183	   2	    B-   
     112    2    2    0       11426.393093	929	   2	    B+   
     031    2    2    0        7929.845472	354	   2	    B-   
     023    2    2    0       13387.479253	76	   15	    A+   
     132    2    2    0       14083.365846	2499	   1	    C   
     025    2    2    0       19572.873346	210	   1	    C   
     103    2    2    0       13429.702731	70	   14	    A+   
     510    2    2    0       14253.921762	2499	   1	    C   
     111    2    2    0        7881.128557	248	   6	    A+   
     200    2    2    0        5470.517641	43	   6	    A+   
     042    2    2    0       12655.105706	2499	   1	    C   
     150    2    2    0        9645.749740	543	   6	    A+   
     401    2    2    0       14127.037967	2499	   1	    C   
     030    2    2    0        4278.432383	180	   7	    A+   
     005    2    2    0       17009.599875	19	   13	    A+   
     110    2    2    0        4225.117475	140	   7	    A+   
     003    2    2    0       10728.761904	470	   8	    A+   
     210    2    2    0        6855.787675	61	   16	    A+   
     112    3    0    3       11404.483960	712	   2	    B-   
     006    3    0    3       19923.388090	34	   4	    B+   
     070    3    0    3        9179.127395	2035	   2	    B-   
     106    3    0    3       22539.443704	174	   4	    B+   
     007    3    0    3       22711.172023	194	   4	    B+   
     003    3    0    3       10720.722104	383	   14	    A+   
     010    3    0    3        1495.055421	11	   60	    A+   
     410    3    0    3       11841.168956	309	   6	    A+   
     330    3    0    3       12045.870730	365	   2	    B+   
     040    3    0    3        5511.840619	556	   4	    B-   
     110    3    0    3        4190.666793	139	   11	    A+   
     100    3    0    3        2813.442086	27	   22	    A+   
     030    3    0    3        4236.903908	122	   13	    A+   
     022    3    0    3       10024.303646	551	   16	    A+   
     020    3    0    3        2873.832595	27	   27	    A+   
     121    3    0    3        9245.940520	297	   5	    B+   
     120    3    0    3        5597.104215	40	   7	    A+   
     023    3    0    3       13367.772335	42	   20	    A+   
     102    3    0    3       10056.250096	579	   14	    A+   
     001    3    0    3        3798.064417	100	   9	    A+   
     032    3    0    3       11333.250184	1820	   2	    B-   
     103    3    0    3       13419.413573	102	   15	    A+   
     300    3    0    3        8004.246862	256	   9	    A+   
     200    3    0    3        5451.920997	31	   8	    A+   
     004    3    0    3       13941.843043	27	   18	    A+   
     011    3    0    3        5180.404287	20	   19	    A+   
     060    3    0    3        8007.462767	379	   4	    B-   
