     010    8    7    1        2758.802625	143	   9	    A+   
     010    9    4    6        2370.339389	101	   15	    A+   
     010    7    7    0        2635.922610	157	   7	    A+   
     010    9    4    5        2372.359972	94	   15	    A+   
     010    8    5    3        2376.449278	106	   14	    A+   
     010    7    1    7        1798.044283	92	   14	    A+   
     010    9    3    7        2251.432145	89	   18	    A+   
     010    7    6    2        2429.861536	122	   11	    A+   
     010    5    0    5        1617.064672	94	   11	    A+   
     010    8    4    5        2229.608446	97	   14	    A+   
     010    8    2    7        2011.305185	91	   16	    A+   
     010    8    4    4        2230.422342	96	   16	    A+   
     010    7    5    3        2252.221339	99	   13	    A+   
     010    7    5    2        2252.227892	99	   13	    A+   
     010    6    6    1        2321.854803	203	   4	    B+   
     010    10    3    7        2435.239895	102	   13	    A+   
     000    11    4    8        1268.635646	115	   27	    A+   
     010    7    1    6        1873.242579	90	   16	    A+   
     010    8    3    6        2111.938002	86	   20	    A+   
     010    7    4    4        2104.637210	90	   17	    A+   
     010    7    4    3        2104.917634	95	   15	    A+   
     010    9    3    6        2269.917137	93	   16	    A+   
     010    6    5    2        2143.672713	113	   10	    A+   
     010    4    0    4        1545.788158	90	   12	    A+   
     010    8    3    5        2122.319780	93	   17	    A+   
     010    7    3    5        1987.448866	89	   18	    A+   
     010    7    2    6        1892.283629	86	   19	    A+   
     010    6    4    3        1995.451107	87	   17	    A+   
     010    6    4    2        1995.529323	88	   17	    A+   
     010    6    1    6        1703.392435	97	   12	    A+   
     010    5    5    1        2050.729271	140	   6	    A+   
     010    7    3    4        1992.588227	88	   16	    A+   
     010    5    4    2        1902.024400	101	   13	    A+   
     010    5    4    1        1902.040352	99	   13	    A+   
     010    6    3    4        1878.264067	86	   18	    A+   
     010    6    3    3        1880.442146	87	   17	    A+   
     010    13    0    13        2629.857641	156	   9	    A+   
     000    14    1    14        1422.644826	216	   8	    A+   
     000    14    0    14        1422.634717	199	   11	    A+   
     010    13    1    13        2629.889385	171	   4	    B-   
     010    6    2    5        1787.126652	88	   17	    A+   
     010    10    2    8        2369.833870	111	   12	    A+   
     000    11    3    9        1156.215435	104	   35	    A+   
     010    4    4    0        1824.304100	127	   7	    A+   
     010    5    3    3        1784.601142	89	   16	    A+   
     010    5    3    2        1785.354234	89	   16	    A+   
     010    9    2    7        2206.098236	93	   15	    A+   
     010    7    0    7        1796.505822	106	   9	    A+   
     010    5    1    5        1621.617836	95	   12	    A+   
     010    12    0    12        2460.114780	133	   10	    A+   
